contract_id,source_git_commit,source_git_branch,experiment_image,image_revision,torch_version,torch_hip_version,torch2pc_commit,checkpoint_sha256,config_sha256,split_manifest_sha256,input_sha256,target_sha256,model_seed,batch_id,execution_scope,lane,implementation_schema_id,reference_mode,candidate_mode,loss_reference_norm,loss_candidate_norm,loss_absolute_l2,loss_relative_l2,loss_max_abs,loss_cosine,loss_finite,loss_passed,belief_record_count,belief_max_relative_l2,belief_max_abs,belief_all_passed,gradient_record_count,gradient_max_relative_l2,gradient_max_abs,gradient_all_passed,model_state_unchanged,input_target_fingerprint_unchanged,rng_fingerprint_equal,reference_wall_time_ms,candidate_wall_time_ms,wall_time_ratio,reference_device_time_ms,candidate_device_time_ms,device_time_ratio,finite,passed
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,1,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,no_hooks,0.3466576337814331,0.3466576337814331,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,38.446242,38.446242,1.0,40.163856506347656,40.163856506347656,1.0,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,1,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,instrumented_disabled,0.3466576337814331,0.3466576337814331,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,38.446242,41.847273,1.0884619880403397,40.163856506347656,43.596473693847656,1.0854653284342228,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,1,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,counters_only,0.3466576337814331,0.3466576337814331,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,38.446242,64.725797,1.6835402794374545,40.163856506347656,66.54459381103516,1.6568277949234826,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,1,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,tensor_summaries,0.3466576337814331,0.3466576337814331,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,38.446242,148.707323,3.8679287041890857,40.163856506347656,150.51397705078125,3.7474981275016113,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,1,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,full_attribution,0.3466576337814331,0.3466576337814331,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,38.446242,167.396416,4.354038451924638,40.163856506347656,169.1164093017578,4.210661624961985,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,1,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,no_hooks,0.2746714949607849,0.2746714949607849,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.405768,37.405768,1.0,39.13042068481445,39.13042068481445,1.0,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,1,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,instrumented_disabled,0.2746714949607849,0.2746714949607849,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.405768,41.146038,1.0999917980563851,39.13042068481445,42.891822814941406,1.0961247557347795,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,1,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,counters_only,0.2746714949607849,0.2746714949607849,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.405768,64.035858,1.71192469567795,39.13042068481445,65.81369018554688,1.6819060218048598,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,1,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,tensor_summaries,0.2746714949607849,0.2746714949607849,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.405768,147.800488,3.9512753220305488,39.13042068481445,149.5931396484375,3.8229371683318214,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fa454eaf2cf632eba073e3b5fce98c1ba91712c735947e146ff16a4640e19050,40e4147aa40a19bf15de443a43e0ac56b84019c668b5d1ec878f291905818ba8,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,1,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,full_attribution,0.2746714949607849,0.2746714949607849,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.405768,169.353135,4.527460444068412,39.13042068481445,171.0759735107422,4.371943120384917,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,2,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,no_hooks,0.2986021935939789,0.2986021935939789,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,7431.442834,7431.442834,1.0,7431.49609375,7431.49609375,1.0,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,2,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,instrumented_disabled,0.2986021935939789,0.2986021935939789,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,7431.442834,154.000554,0.02072283369999479,7431.49609375,155.79258728027344,0.020963825495554974,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,2,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,counters_only,0.2986021935939789,0.2986021935939789,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,7431.442834,62.915595,0.00846613455897843,7431.49609375,64.8200454711914,0.008722341323129544,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,2,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,tensor_summaries,0.2986021935939789,0.2986021935939789,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,7431.442834,147.544378,0.019854068892915605,7431.49609375,149.3731689453125,0.020100013114578312,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,2,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,full_attribution,0.2986021935939789,0.2986021935939789,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,7431.442834,169.275179,0.022778238732529824,7431.49609375,171.03053283691406,0.023014280123319086,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,no_hooks,0.3431234657764435,0.3431234657764435,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.274776,37.274776,1.0,38.9498176574707,38.9498176574707,1.0,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,instrumented_disabled,0.3431234657764435,0.3431234657764435,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.274776,41.62057,1.1165880648082231,38.9498176574707,43.397743225097656,1.1141963129774455,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,counters_only,0.3431234657764435,0.3431234657764435,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.274776,63.664165,1.7079690834359404,38.9498176574707,65.52564239501953,1.6823093492056822,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,tensor_summaries,0.3431234657764435,0.3431234657764435,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.274776,147.052054,3.9450821649471477,38.9498176574707,148.90316772460938,3.822949032369841,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,full_attribution,0.3431234657764435,0.3431234657764435,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,37.274776,166.684273,4.471771285761717,38.9498176574707,168.45986938476562,4.325048986524703,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,no_hooks,0.2792890667915344,0.2792890667915344,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,36.862855,36.862855,1.0,38.65985107421875,38.65985107421875,1.0,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,instrumented_disabled,0.2792890667915344,0.2792890667915344,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,36.862855,40.589895,1.1011055709059971,38.65985107421875,42.38894271850586,1.0964590276648516,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,counters_only,0.2792890667915344,0.2792890667915344,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,36.862855,63.136624,1.7127437362081692,38.65985107421875,65.01712036132812,1.6817736891047248,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,no_hooks,tensor_summaries,0.2792890667915344,0.2792890667915344,0.0,0.0,0.0,1.0,True,True,7,0.0,0.0,True,10,0.0,0.0,True,True,True,True,36.862855,146.530464,3.97501669363374,38.65985107421875,148.3881072998047,3.838300023839483,True,True
