contract_id,source_git_commit,source_git_branch,experiment_image,image_revision,torch_version,torch_hip_version,torch2pc_commit,checkpoint_sha256,config_sha256,split_manifest_sha256,input_sha256,target_sha256,model_seed,batch_id,execution_scope,lane,implementation_schema_id,observer_mode,record_type,sequence_index,sweep_index,output_error_norm,output_error_vjp_call_count,saved_tensor_count,saved_tensor_bytes,graph_birth_event,graph_release_event,synchronization_count,finite,passed
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,42,7,0.023348085582256317,1,6,111908,42,43,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,48,8,0.023346005007624626,1,6,111908,48,49,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,54,9,0.023343989625573158,1,6,111908,54,55,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,60,10,0.023342028260231018,1,6,111908,60,61,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,66,11,0.023340122774243355,1,6,111908,66,67,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,72,12,0.02333826757967472,1,6,111908,72,73,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,78,13,0.02333645708858967,1,6,111908,78,79,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,84,14,0.023334693163633347,1,6,111908,84,85,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,90,15,0.023332970216870308,1,6,111908,90,91,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,96,16,0.023331286385655403,1,6,111908,96,97,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,102,17,0.023329639807343483,1,6,111908,102,103,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,108,18,0.023328028619289398,1,6,111908,108,109,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,7328eeaf1f12792656b1279ba97ca9984d3dca403e04acb211c41aedd8f51339,1715a6b93e9b4dd6a6b133fb69485b207af4e845c6a0499d5428d496a2020f77,f3403ce44b3b510ef2ea305249874e05715a3432447dfde1f4164e05d7b97f31,4,0,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,114,19,0.023326450958848,1,6,111908,114,115,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,0,0,0.02699708379805088,1,6,111908,0,1,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,6,1,0.026994047686457634,1,6,111908,6,7,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,12,2,0.026991166174411774,1,6,111908,12,13,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,18,3,0.02698841504752636,1,6,111908,18,19,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,24,4,0.02698577754199505,1,6,111908,24,25,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,30,5,0.026983242481946945,1,6,111908,30,31,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,36,6,0.026980804279446602,1,6,111908,36,37,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,42,7,0.026978442445397377,1,6,111908,42,43,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,48,8,0.02697616070508957,1,6,111908,48,49,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,54,9,0.026973947882652283,1,6,111908,54,55,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,60,10,0.02697180211544037,1,6,111908,60,61,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,66,11,0.02696971595287323,1,6,111908,66,67,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,72,12,0.026967687532305717,1,6,111908,72,73,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,78,13,0.026965713128447533,1,6,111908,78,79,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,84,14,0.026963789016008377,1,6,111908,84,85,1,True,True
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,fc5832009b6b8c8927493ebf6645c96835d4029a034d2ea81701452392849bf2,633e5453f6b215c4bbbaab84b79f4fa11909c409a77fb1615062dd91e04dc5ff,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,4,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,output_error,90,15,0.026961911469697952,1,6,111908,90,91,1,True,True
