contract_id,source_git_commit,source_git_branch,experiment_image,image_revision,torch_version,torch_hip_version,torch2pc_commit,checkpoint_sha256,config_sha256,split_manifest_sha256,input_sha256,target_sha256,model_seed,batch_id,execution_scope,lane,implementation_schema_id,observer_mode,record_type,sequence_index,sweep_index,layer_index,state_version_before,state_version_after,jacobian_version,canonical_channel_ids,c_self_norm,c_upper_norm,source_error_norm,transported_upper_norm,observed_update_norm,reconstructed_update_norm,reference_norm,candidate_norm,absolute_l2,relative_l2,max_abs,cosine,finite,passed,state_transition_reference_norm,state_transition_candidate_norm,state_transition_absolute_l2,state_transition_relative_l2,state_transition_max_abs,state_transition_cosine,state_transition_finite,state_transition_passed,vjp_call_count,saved_tensor_count,saved_tensor_bytes,graph_birth_event,graph_release_event,synchronization_count
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,112,18,2,18,19,s18:l2:8f6ff40d1c8b47a3d0a5c11a8bccb1103770bed9e3eb6748d30acec6be080ee7:7b3a5f1dfb342fdbcbfd55d6e23cf90b416776be22545699f191487596025d90,"self,upper",0.00024196671438403428,0.001201036386191845,0.00024196671438403428,0.001201036386191845,0.0009657328482717276,0.0009657328482717276,0.0009657328395736748,0.0009657328395736748,0.0,0.0,0.0,1.0,True,True,167.0383364690769,167.0383364690769,0.0,0.0,0.0,1.0,True,True,1,4,4490624,111,112,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,113,18,1,18,19,s18:l1:96553ef873daa9660806ba2841bb997ba29fb152a4fd07c0235b15ca5de596d9:8febdb4e1cbbb17719ee198008989981ef530ff8c1cc877c140165e40e50eb80,"self,upper",4.71815510536544e-05,0.00025310509954579175,4.71815510536544e-05,0.00025310509954579175,0.0002070032205665484,0.0002070032205665484,0.00020700321542604553,0.00020700321542604553,0.0,0.0,0.0,1.0000000000000002,True,True,177.2930547533195,177.2930547533195,0.0,0.0,0.0,1.0000000000000002,True,True,1,0,0,112,113,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,115,19,5,19,20,s19:l5:0b5f395f0c22961b65332876bea2b45cd6c381b9f6be6be70237f8bd45638510:cde8c8b3a4b0e6af02723299180e473645bdf74a67732eb50d721c3cdc8ef104,"self,upper",0.019055480137467384,0.04091276228427887,0.019055480137467384,0.04091276228427887,0.023948650807142258,0.023948650807142258,0.023948649501718062,0.023948649501718062,0.0,0.0,0.0,1.0,True,True,119.95034739041019,119.95034739041019,0.0,0.0,0.0,1.0,True,True,1,3,249216,114,115,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,116,19,4,19,20,s19:l4:ef5d219cd111a9918625ebffe1a523ce8ee7a628b31242da9e0d00738c4b8f98:756da026a825d772e36bcba4b41267b5ed4b4bf1ab4625557648ee8700aec612,"self,upper",0.006127385422587395,0.01637379638850689,0.006127385422587395,0.01637379638850689,0.010795933194458485,0.010795933194458485,0.01079593295865125,0.01079593295865125,0.0,0.0,0.0,1.0,True,True,146.21679465588036,146.21679465588036,0.0,0.0,0.0,1.0000000000000002,True,True,1,3,724480,115,116,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,117,19,3,19,20,s19:l3:dfb1d3380c97cc821caef8107c0b313b409ba3c101a8b301f734a6c873e0c778:3c7c56c81e8a8fe4712a503a83d632f1ba6be5f4d7a1b231d9e8b77e4732027b,"self,upper",0.0013065719977021217,0.004472443368285894,0.0013065719977021217,0.004472443368285894,0.0031701186671853065,0.0031701186671853065,0.003170118748938949,0.003170118748938949,0.0,0.0,0.0,1.0000000000000002,True,True,167.0383399338578,167.0383399338578,0.0,0.0,0.0,1.0,True,True,1,0,0,116,117,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,118,19,2,19,20,s19:l2:8bbf20b5877a6ce45d45eb4ac660774802e931f797969a5b5ed0c1b09d073969:cd34045aece3e59800dc123f45b1b9101c543cdae4ab87f96a7ceaa37f8b0b97,"self,upper",0.000277919985819608,0.0013065719977021217,0.000277919985819608,0.0013065719977021217,0.001036805217154324,0.001036805217154324,0.0010368052456380093,0.0010368052456380093,0.0,0.0,0.0,1.0,True,True,167.0383365946611,167.0383365946611,0.0,0.0,0.0,1.0000000000000002,True,True,1,4,4490624,117,118,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,648b4cfce7c248a68dda1b2fa45d4a577ce4e9f941e9ea66c72b579be08b8fe6,38f1d509245e478251993b46baa0be83894b8e8d90ab6db0b0fbeae3bc737700,9351adc15bb6934c00d7052e795d2ec5f61d23cefcfa3c3e55ef1cc01d8bd0b5,2,1,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,119,19,1,19,20,s19:l1:8626f9bfd246e86389f9d90a16b47bb1a7f5280f989957a1b27e803cdf43fc2a:a82c3c8b2b67bca20f6c0c052884e175bcbc8fc66fe86e7cf1efa1e81c518677,"self,upper",5.746858369093388e-05,0.00028660186217166483,5.746858369093388e-05,0.00028660186217166483,0.000230238598305732,0.000230238598305732,0.0002302385937566029,0.0002302385937566029,0.0,0.0,0.0,1.0,True,True,177.293054746807,177.293054746807,0.0,0.0,0.0,1.0000000000000002,True,True,1,0,0,118,119,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,1,0,5,0,1,s0:l5:1aaadf8d31e0f97d5b8519c815239064cdde945539e7b5a1575ca0bce4e714c9:2dd869b487a097ce96cfb360f098b4e205e14a9374977a97772d78ba22e0b419,"self,upper",0.0,0.036567673087120056,0.0,0.036567673087120056,0.036567673087120056,0.036567673087120056,0.03656767329196682,0.03656767329196682,0.0,0.0,0.0,1.0000000000000002,True,True,119.17990222723222,119.17990222723222,0.0,0.0,0.0,1.0,True,True,1,3,249216,0,1,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,2,0,4,0,1,s0:l4:be603b3818602ae0a97bccd31b2403c94b1d03102a2c10ab98f8df58e683f904:1aaadf8d31e0f97d5b8519c815239064cdde945539e7b5a1575ca0bce4e714c9,"self,upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,145.84799663090237,145.84799663090237,0.0,0.0,0.0,1.0,True,True,1,3,724480,1,2,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,3,0,3,0,1,s0:l3:d7da025aa44e7632544268bf4821d772ccbc42e94ae73a665ecdc61a8ee065b1:be603b3818602ae0a97bccd31b2403c94b1d03102a2c10ab98f8df58e683f904,"self,upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,166.8950393271117,166.8950393271117,0.0,0.0,0.0,0.9999999999999998,True,True,1,0,0,2,3,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,4,0,2,0,1,s0:l2:d1571426b14055f2d059a59dc9069010cffaeb885f531e617ed7b0c35f5fcf3c:d7da025aa44e7632544268bf4821d772ccbc42e94ae73a665ecdc61a8ee065b1,"self,upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,166.8950393271117,166.8950393271117,0.0,0.0,0.0,0.9999999999999998,True,True,1,4,4490624,3,4,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,5,0,1,0,1,s0:l1:64652e7128b3d1b2f3148916dc578e6614edadae5904bdd4bae28e6abaf0d879:d1571426b14055f2d059a59dc9069010cffaeb885f531e617ed7b0c35f5fcf3c,"self,upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,176.9238203746168,176.9238203746168,0.0,0.0,0.0,0.9999999999999999,True,True,1,0,0,4,5,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,7,1,5,1,2,s1:l5:10f1cc78626f51499d5ddce7e7318c2fbbdd15580785d50f4cf7d84a73a8eda6:0c5d3dcf4fcb8eccc721939ebfe2bade254d7103db93d3a269092d28022204f4,"self,upper",0.0018283989047631621,0.03656332567334175,0.0018283989047631621,0.03656332567334175,0.034734927117824554,0.034734927117824554,0.0347349284471358,0.0347349284471358,0.0,0.0,0.0,1.0,True,True,119.17991793391364,119.17991793391364,0.0,0.0,0.0,1.0000000000000002,True,True,1,3,249216,6,7,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,8,1,4,1,2,s1:l4:be603b3818602ae0a97bccd31b2403c94b1d03102a2c10ab98f8df58e683f904:1aaadf8d31e0f97d5b8519c815239064cdde945539e7b5a1575ca0bce4e714c9,"self,upper",0.0,0.0026149610057473183,0.0,0.0026149610057473183,0.0026149610057473183,0.0026149610057473183,0.002614960957751547,0.002614960957751547,0.0,0.0,0.0,1.0,True,True,145.8479963655529,145.8479963655529,0.0,0.0,0.0,1.0,True,True,1,3,724480,7,8,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,9,1,3,1,2,s1:l3:d7da025aa44e7632544268bf4821d772ccbc42e94ae73a665ecdc61a8ee065b1:be603b3818602ae0a97bccd31b2403c94b1d03102a2c10ab98f8df58e683f904,"self,upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,166.8950393271117,166.8950393271117,0.0,0.0,0.0,0.9999999999999998,True,True,1,0,0,8,9,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,10,1,2,1,2,s1:l2:d1571426b14055f2d059a59dc9069010cffaeb885f531e617ed7b0c35f5fcf3c:d7da025aa44e7632544268bf4821d772ccbc42e94ae73a665ecdc61a8ee065b1,"self,upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,166.8950393271117,166.8950393271117,0.0,0.0,0.0,0.9999999999999998,True,True,1,4,4490624,9,10,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,11,1,1,1,2,s1:l1:64652e7128b3d1b2f3148916dc578e6614edadae5904bdd4bae28e6abaf0d879:d1571426b14055f2d059a59dc9069010cffaeb885f531e617ed7b0c35f5fcf3c,"self,upper",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,True,176.9238203746168,176.9238203746168,0.0,0.0,0.0,0.9999999999999999,True,True,1,0,0,10,11,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,13,2,5,2,3,s2:l5:1623dcc58e8368f1bf77f33be6d106b276b6edfd7354ec960f21f8c9183d2952:747d6baec9c5811ddc5cddc5ccb146dda0d9481754339e9344bf109c32d2337e,"self,upper",0.0033824220299720764,0.03655919060111046,0.0033824220299720764,0.03655919060111046,0.033181607723236084,0.033181607723236084,0.033181607032889165,0.033181607032889165,0.0,0.0,0.0,1.0000000000000002,True,True,119.17993269499094,119.17993269499094,0.0,0.0,0.0,0.9999999999999998,True,True,1,3,249216,12,13,1
stage3b-si-ma0-v2,03016e68ecc7a850da7148d676f47acfb07cc99e,research/stage3b-si-ma0-confirmatory-execution,torch2pc-layerwise-thesis:0.1.0,03016e68ecc7a850da7148d676f47acfb07cc99e,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,dcc76a6c4ebcb9bd44b9869e4fe0f4397c1917feb11b70722da8b4c87fff26c1,7d49d2621542c47f9413f5b7547b900814eca401a38791082ea92ff2c3d03ac6,fe5a6d93d3c43838a73a8c610fef6d643af381ec874979ab6497e3fbf1ef6d33,b64d1b6d069a903dbe5a0ee3cbff4e18fbe4abbe6209ac2dea75778d6bd0bed5,cdae3113426c36e86c5d8a301bfacc72e0bd1c464c30ec2ca791614e947c2964,2,2,confirmatory,rocm,stage3b-si-ma0-implementation-v2,full_attribution,state_update,14,2,4,2,3,s2:l4:548a2e2b4d2e27e9e1193578423fce75f35925cfaa4a3474cc7dd3102e13522b:41cbe691e2cb5b1a7e88936992f7d2bf331f194456a259652b4e48089de68b8f,"self,upper",0.00013078110350761563,0.00460738455876708,0.00013078110350761563,0.00460738455876708,0.004476694855839014,0.004476694855839014,0.0044766946873990455,0.0044766946873990455,0.0,0.0,0.0,1.0,True,True,145.84799595918972,145.84799595918972,0.0,0.0,0.0,1.0,True,True,1,3,724480,13,14,1
