source_file,dataset,model,model_seed,reference_label,candidate_label,layer,cka,rsa_spearman,rsa_defined,samples,reference_features,candidate_features
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,strict,3,0.9704872298537536,0.9522388896510556,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,strict,4,0.9754895053195496,0.9671930914755248,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,4,bp,strict,5,0.9766910219934604,0.9727741326811992,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,exact,0,1.0,0.9999999999999998,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,exact,1,1.0,0.9999999999999998,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,exact,3,1.0,0.9999999999999998,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,exact,4,1.0,0.9999999999999998,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,exact,5,1.0,0.9999999999999998,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,0,0.9904974128724272,0.9900126996663392,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,1,0.9953755629189992,0.9945475970670644,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,3,0.9904926939674452,0.9867047583120412,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,4,0.9923595354964786,0.989684651212174,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,5,0.9943952181944328,0.9945710180405276,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,strict,0,0.9862668072046016,0.9610746875829888,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,strict,1,0.9799977594067468,0.969200048260233,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,strict,3,0.9567400024466886,0.9417716473577574,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,strict,4,0.9739982265126814,0.9650150956025506,True,1000,84,84
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,5,bp,strict,5,0.9664664959445658,0.9627396836786744,True,1000,10,10
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,exact,0,1.0,0.9999999999999998,True,1000,1176,1176
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,exact,1,1.0,0.9999999999999998,True,1000,400,400
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,exact,3,1.0000000000000004,0.9999999999999998,True,1000,120,120
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/representation_metrics.csv,FashionMNIST,lenet_classic,6,bp,exact,4,1.0,0.9999999999999998,True,1000,84,84
