source_file,dataset,model,model_seed,checkpoint_label,method,scope,unit,cosine,relative_l2,norm_ratio,reference_norm,candidate_norm,max_abs_difference,sign_agreement
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,parameter,3.0.weight,0.9999999140961442,0.7748410690050043,0.2251589559575713,0.3635565220706773,0.0818579748902219,0.0084499520249664,0.9997708333333334
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,parameter,4.0.bias,0.9999999531290272,0.3874374545275955,0.6125626195764211,0.0269690843498475,0.0165202629967354,0.0040347502566874,1.0
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,parameter,4.0.weight,0.999999951519737,0.38742944374159,0.6125706329106473,0.2309243321535464,0.1414575732152965,0.0051245269365608,0.9997023809523812
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,parameter,5.bias,1.0,0.0,1.0,0.0309270029453365,0.0309270029453365,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,parameter,5.weight,1.0,0.0,1.0,0.2188764735341263,0.2188764735341263,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,top_level,0,0.9951786661517256,0.9991347888748724,0.0008694091618001,0.176224016432399,0.0001531548362987,0.0651283579121809,0.9576923076923076
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,top_level,1,0.9998764686666846,0.9916748482228912,0.0083261887550875,0.2726213856481255,0.0022701018992602,0.021928437257884,0.9955298013245032
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,top_level,3,0.9999999140662738,0.774841026012084,0.2251589989591803,0.364815667529875,0.0821414948232462,0.0084512039087712,0.99977140482128
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,top_level,4,0.9999999515621404,0.3874295492242107,0.6125705273609452,0.2325055272440244,0.1424261413976215,0.0051245269365608,0.9997048406139316
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,fixedpred,top_level,5,1.0,0.0,1.0,0.2210603314123905,0.2210603314123905,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,0.0.bias,0.957791886788528,0.9994150789257188,0.0006094772306713,0.0886022361346331,5.311833914167388e-05,0.0651491463358979,0.8333333333333334
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,0.0.weight,0.9417050783266262,0.9994649233758468,0.0005640100762218,0.1495385526584125,8.519937998775725e-05,0.0312615677630674,0.8693333333333333
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,1.0.bias,0.8856263954395261,0.9964605534093796,0.0039901637462918,0.0360476251082052,0.0001408100931861,0.0192023042312939,0.85
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,1.0.weight,0.892418102813908,0.9964332643590904,0.004000496533137,0.2701577375961907,0.0010709054101168,0.0208100197276507,0.8526666666666667
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,3.0.bias,0.8369436637983355,0.9407956628917123,0.0717373591349575,0.030147612643047,0.0021488097819542,0.0096275132440496,0.8316666666666667
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,3.0.weight,0.8322832100184654,0.9432166355867776,0.0690800536719057,0.3635565220706773,0.0251291552174533,0.0104168299731099,0.82105
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,4.0.bias,0.9336599786782496,0.7076008598127095,0.3241141462301971,0.0269690843498475,0.0086436993827338,0.0074214493855834,0.8523809523809524
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,4.0.weight,0.9258095500462876,0.7140900918594605,0.3195217098711759,0.2309243321535464,0.0737879922513614,0.0094188274350017,0.8681547619047618
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,5.bias,0.9999998127153524,0.0015623095557435,0.998605348406153,0.0309270029453365,0.0308819608574843,3.5178917460143563e-05,1.0
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,parameter,5.weight,0.9999985384014052,0.0023284407056167,0.9984113556876516,0.2188764735341263,0.2185320550040775,7.852837443351745e-05,0.9997619047619046
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,top_level,0,0.9513492823407284,0.9994401831839193,0.0005862038383926,0.176224016432399,0.0001027892432809,0.0651491463358979,0.8679487179487179
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,top_level,1,0.8922521466168888,0.996434582013125,0.0039995496551495,0.2726213856481255,0.0010803170469028,0.022026161695976,0.8526490066225165
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,top_level,3,0.8323320358997531,0.9432004657003888,0.0690959130664739,0.364815667529875,0.025221338720991,0.0104178729088744,0.8210764754779717
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,top_level,4,0.9259372358237692,0.7140112375280321,0.3195540698297462,0.2325055272440244,0.0742941973948612,0.0094188274350017,0.8680243998425816
results/stage3/layerwise/confirmatory/raw/seed-2/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,2,final,strict,top_level,5,0.9999985609594187,0.0023170964957555,0.9984147440437778,0.2210603314123905,0.2207129695528908,7.852837443351745e-05,0.999764705882353
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,0.0.bias,1.0,0.0,1.0,0.0566123830947177,0.0566123830947177,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,0.0.weight,1.0,0.0,1.0,0.1482434815252288,0.1482434815252288,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,1.0.bias,1.0,0.0,1.0,0.0353634877672188,0.0353634877672188,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,1.0.weight,0.9999999999999998,0.0,1.0,0.2681691924347525,0.2681691924347525,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,3.0.bias,1.0,0.0,1.0,0.0342148958555063,0.0342148958555063,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,3.0.weight,0.999999999999988,0.0,1.0,0.4001523690121239,0.4001523690121239,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,4.0.bias,1.0,0.0,1.0,0.0324368598948037,0.0324368598948037,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,4.0.weight,0.9999999999999976,0.0,1.0,0.2723522815195333,0.2723522815195333,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,5.bias,1.0,0.0,1.0,0.0345074572928282,0.0345074572928282,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,parameter,5.weight,0.9999999999999998,0.0,1.0,0.2346962358800287,0.2346962358800287,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,top_level,0,1.0,0.0,1.0,0.1612762312160078,0.1612762312160078,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,top_level,1,0.9999999999999998,0.0,1.0,0.2705691831116059,0.2705691831116059,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,top_level,3,0.9999999999999878,0.0,1.0,0.401626128325861,0.401626128325861,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,top_level,4,0.9999999999999976,0.0,1.0,0.274298339792853,0.274298339792853,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,exact,top_level,5,0.9999999999999998,0.0,1.0,0.2372578769078096,0.2372578769078096,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,0.0.bias,0.9898824401722792,0.9991130867701888,0.0008956431857314,0.0566123830947177,5.1297051624765e-05,0.0413673783277772,0.9333333333333332
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,0.0.weight,0.9946707919159776,0.9991250767676594,0.0008794772052864,0.1482434815252288,0.0001312364876822,0.0341829302822589,0.9666666666666666
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,1.0.bias,0.9998565055547888,0.9916797848144052,0.0083214184029637,0.0353634877672188,0.0002943000809011,0.0190324082097504,0.9875
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,1.0.weight,0.9999012597065676,0.991674119908995,0.0083267100622861,0.2681691924347525,0.002231288539519,0.0216006154339993,0.9959166666666668
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,3.0.bias,0.9999998846617796,0.7748318478948529,0.2251681856237778,0.0342148958555063,0.0077039893228644,0.0074368516914546,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,3.0.weight,0.9999999081492956,0.7748394272825875,0.2251605994083285,0.4001523690121239,0.0900983838069233,0.008309531235136,0.9998083333333334
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,4.0.bias,0.9999999462851548,0.3873925310218607,0.6126075539332309,0.0324368598948037,0.0198707038529922,0.0039830737747251,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,4.0.weight,0.9999999539122854,0.3874119114891303,0.6125881613876033,0.2723522815195333,0.1668393724634861,0.0049664555117487,0.99984126984127
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,5.bias,1.0,0.0,1.0,0.0345074572928282,0.0345074572928282,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,parameter,5.weight,0.9999999999999998,0.0,1.0,0.2346962358800287,0.2346962358800287,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,top_level,0,0.9954032180411292,0.9991159332014968,0.0008881504980458,0.1612762312160078,0.0001435261000421,0.0457308018747426,0.9653846153846152
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,top_level,1,0.999900414758552,0.9916741648552534,0.0083266721981039,0.2705691831116059,0.0022512719812519,0.023243480612291,0.9958609271523178
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,top_level,3,0.9999999080288808,0.7748393860720204,0.2251606406538966,0.401626128325861,0.0904302273466673,0.0083106825826689,0.9998088113050706
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,top_level,4,0.9999999538459368,0.3874117304146013,0.612588342567175,0.274298339792853,0.1680315311923354,0.0049664555117487,0.9998425816607636
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,fixedpred,top_level,5,0.9999999999999998,0.0,1.0,0.2372578769078096,0.2372578769078096,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,0.0.bias,0.8835794934401218,0.999356828070946,0.0007247671450741,0.0566123830947177,3.962227090357674e-05,0.0413778719957917,0.8
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,0.0.weight,0.9466655819111018,0.9993730242394822,0.0006644932784972,0.1482434815252288,9.477361801564115e-05,0.0341929013442495,0.8933333333333333
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,1.0.bias,0.8655154244144686,0.9963333657776852,0.0042950590964501,0.0353634877672188,0.000151821590719,0.0191333344759186,0.8375
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,1.0.weight,0.8793621527043453,0.9962747893497635,0.0042422401558663,0.2681691924347525,0.0011411150958153,0.0217093173705507,0.8620000000000001
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,3.0.bias,0.8280880786830747,0.9434440838306672,0.0693484651609445,0.0342148958555063,0.002355602732448,0.0090400242654141,0.825
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,3.0.weight,0.8417680942065242,0.9430469152612366,0.0685478768370179,0.4001523690121239,0.0273250644973233,0.0100884544546715,0.82255
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,4.0.bias,0.9373888861963356,0.7078229457009636,0.3216404668072631,0.0324368598948037,0.0103293204569772,0.0073545635794289,0.8738095238095237
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,4.0.weight,0.9375635059899778,0.7096614016887439,0.3187126388836875,0.2723522815195333,0.0867385830311137,0.0094412275124341,0.8727777777777778
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,5.bias,0.9999998895907548,0.0015054364126661,0.9985921681133592,0.0345074572928282,0.034455437569621,4.145558923482895e-05,1.0
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,parameter,5.weight,0.9999986812069724,0.0022651628005452,0.9984421298730376,0.2346962358800287,0.2343215201293292,8.152052760124207e-05,0.9992857142857144
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,top_level,0,0.9505875481140734,0.9993743987456628,0.0006576478379734,0.1612762312160078,0.0001035533944544,0.0457449607965827,0.8897435897435898
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,top_level,1,0.8792555806456684,0.9962764473854572,0.0042414722013108,0.2705691831116059,0.0011512782511285,0.0233659317702404,0.8618377483443709
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,top_level,3,0.8417037420164981,0.9430471868759776,0.0685534750886261,0.401626128325861,0.0274273933517369,0.0100896824267692,0.8225561097256857
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,top_level,4,0.9375849109772336,0.7096375324531244,0.3187335920077462,0.274298339792853,0.0873565530277876,0.0094412275124341,0.8727863046044865
results/stage3/layerwise/confirmatory/raw/seed-3/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,3,final,strict,top_level,5,0.9999987043131456,0.0022534148507965,0.9984450200126757,0.2372578769078096,0.2368795077244777,8.152052760124207e-05,0.9992941176470588
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,0.0.bias,1.0,0.0,1.0,0.0746952368045064,0.0746952368045064,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,0.0.weight,1.0,0.0,1.0,0.1984060545927137,0.1984060545927137,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,1.0.bias,1.0,0.0,1.0,0.0462009522744137,0.0462009522744137,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,1.0.weight,1.0,0.0,1.0,0.3172512878493004,0.3172512878493004,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,3.0.bias,1.0,0.0,1.0,0.0334823607459744,0.0334823607459744,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,3.0.weight,0.999999999999989,0.0,1.0,0.396930287887265,0.396930287887265,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,4.0.bias,1.0,0.0,1.0,0.0304496322480648,0.0304496322480648,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,4.0.weight,0.9999999999999972,0.0,1.0,0.2601572653129914,0.2601572653129914,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,5.bias,0.9999999999999998,0.0,1.0,0.0318317466664015,0.0318317466664015,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,parameter,5.weight,1.0,0.0,1.0,0.226980594332896,0.226980594332896,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,top_level,0,1.0,0.0,1.0,0.2125333330150505,0.2125333330150505,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,top_level,1,1.0,0.0,1.0,0.3206558232717661,0.3206558232717661,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,top_level,3,0.9999999999999892,0.0,1.0,0.3983601814926942,0.3983601814926942,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,top_level,4,0.9999999999999972,0.0,1.0,0.2619586001167039,0.2619586001167039,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,exact,top_level,5,1.0,0.0,1.0,0.2292234682566901,0.2292234682566901,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,0.0.bias,0.997761924865992,0.9991193944060296,0.0008825876075777,0.0746952368045064,6.518014658167746e-05,0.049147845641346,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,0.0.weight,0.996499635985792,0.9991234640230676,0.000879619699003,0.1984060545927137,0.000174246407871,0.0433990483379602,0.9626666666666668
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,1.0.bias,0.9998958472599122,0.9916984262223824,0.008302447122998,0.0462009522744137,0.0003834438331694,0.0335773281141882,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,1.0.weight,0.9999563261600262,0.991667834083161,0.0083325327733252,0.3172512878493004,0.0026438350395135,0.0322904659755295,0.9971666666666668
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,3.0.bias,0.9999999193943352,0.774831956991668,0.2251680664333354,0.0334823607459744,0.0075390926705165,0.0077680852264165,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,3.0.weight,0.9999999341592728,0.7748369150180568,0.22516310411484,0.396930287887265,0.0893740516860945,0.008911342988722,0.9997416666666666
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,4.0.bias,0.9999999609222364,0.3874172247955099,0.6125828369941063,0.0304496322480648,0.0186529240575406,0.00417743884027,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,4.0.weight,0.9999999606859548,0.3874180098457019,0.612582052317286,0.2601572653129914,0.1593676816214156,0.0051354934461414,0.999920634920635
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,5.bias,0.9999999999999998,0.0,1.0,0.0318317466664015,0.0318317466664015,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,parameter,5.weight,1.0,0.0,1.0,0.226980594332896,0.226980594332896,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,top_level,0,0.9966562261916538,0.9991242151254942,0.000878723287505,0.2125333330150505,0.0001864044398907,0.0511399530703784,0.964102564102564
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,top_level,1,0.9999549124230356,0.991668531099544,0.0083318475981752,0.3206558232717661,0.0026719707609314,0.0355894836364314,0.9971854304635762
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,top_level,3,0.9999999341234724,0.7748368953197783,0.225163123823525,0.3983601814926942,0.0896960171893966,0.0089208808960393,0.9997423108894432
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,top_level,4,0.9999999607280172,0.3874180026286772,0.6125820594678014,0.2619586001167039,0.1604711497130799,0.0051354934461414,0.9999212908303818
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,fixedpred,top_level,5,1.0,0.0,1.0,0.2292234682566901,0.2292234682566901,0.0,1.0
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,0.0.bias,0.8577984315543926,0.9994221035068648,0.0006694641397385,0.0746952368045064,4.919046059274517e-05,0.0491593647286208,0.9
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,0.0.weight,0.856746627021159,0.9995270778164927,0.0005525791409582,0.1984060545927137,0.0001070059296647,0.0434173025196287,0.82
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,1.0.bias,0.9086431444824816,0.9967142217300726,0.003606447320571,0.0462009522744137,0.0001660491643945,0.0337439857969002,0.8375
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,1.0.weight,0.9191813609061348,0.99683520975806,0.0034428247093564,0.3172512878493004,0.0010928418395606,0.0324559809479978,0.8960833333333333
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,3.0.bias,0.8266229682875507,0.9475432699335667,0.0643008329557276,0.0334823607459744,0.0021291699612439,0.0094744700327282,0.8550000000000001
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,3.0.weight,0.8361907488150722,0.947601327711968,0.0633794377482487,0.396930287887265,0.0251507468566412,0.0109448593924753,0.8308041666666666
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,4.0.bias,0.9197679711211556,0.7306885655302073,0.3035340319167492,0.0304496322480648,0.0091022728443965,0.0081234232988208,0.8547619047619047
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,4.0.weight,0.91998527342141,0.7293695652788349,0.3047383750773612,0.2601572653129914,0.0790700308941766,0.0099411112489178,0.8614880952380952
results/stage3/layerwise/confirmatory/raw/seed-4/final/same-state/gradient_summary.csv,FashionMNIST,lenet_classic,4,final,strict,parameter,5.bias,0.9999998359368024,0.0014944849179594,0.9986697304477395,0.0318317466664015,0.0317861191613498,3.298036754131317e-05,1.0
