source_file,dataset,model,model_seed,reference_label,candidate_label,reference_layer,candidate_layer,cka
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,0,3,0.9054068033486732
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,0,4,0.814303126644962
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,0,5,0.7628883488444668
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,1,0,0.9224062468627664
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,1,1,0.9838747207091102
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,1,3,0.9524074192706956
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,1,4,0.8320398723441527
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,1,5,0.7505650449904558
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,3,0,0.8871816416688946
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,3,1,0.9197004228539292
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,3,3,0.9704872298537536
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,3,4,0.9126484375784552
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,3,5,0.838145005788102
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,4,0,0.8317931384033587
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,4,1,0.8117749650843548
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,4,3,0.9027895094243616
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,4,4,0.9754895053195496
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,4,5,0.9555889699728234
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,5,0,0.7947289105765744
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,5,1,0.7509288389548243
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,5,3,0.8413420841198738
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,5,4,0.9508123010739676
results/stage3/layerwise/confirmatory/raw/seed-4/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,4,bp,strict,5,5,0.9766910219934604
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,0,0,1.0
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,0,1,0.9111024213356762
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,0,3,0.868166803209446
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,0,4,0.8033445134065406
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,0,5,0.752441060871557
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,1,0,0.9111024213356764
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,1,1,1.0
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,1,3,0.9261535750038046
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,1,4,0.8236020125628417
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,1,5,0.7431998358047718
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,3,0,0.8681668032094457
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,3,1,0.9261535750038046
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,3,3,1.0
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,3,4,0.9403722830010434
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,3,5,0.8747833337161022
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,4,0,0.8033445134065408
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,4,1,0.8236020125628417
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,4,3,0.9403722830010428
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,4,4,1.0
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,4,5,0.9685680533701758
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,5,0,0.752441060871557
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,5,1,0.7431998358047721
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,5,3,0.8747833337161022
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,5,4,0.9685680533701758
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,exact,5,5,1.0
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,0,0,0.9904974128724272
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,0,1,0.9172313449853392
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,0,3,0.8804770005069467
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,0,4,0.8036705232827362
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,0,5,0.7423188727933664
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,1,0,0.9313449349228398
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,1,1,0.9953755629189992
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,1,3,0.9246462263725268
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,1,4,0.822729891568575
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,1,5,0.7322627373808652
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,3,0,0.8912878234977992
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,3,1,0.9164914076790605
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,3,3,0.9904926939674452
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,3,4,0.9357778373084998
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,3,5,0.8653877350308458
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,4,0,0.8194861534512227
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,4,1,0.8140745435039415
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,4,3,0.9361438487166076
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,4,4,0.9923595354964786
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,4,5,0.9590940421427416
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,5,0,0.7584909387994243
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,5,1,0.7322693416476521
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,5,3,0.874361540798041
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,5,4,0.9631672068894936
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,fixedpred,5,5,0.9943952181944328
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,0,0,0.9862668072046016
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,0,1,0.911643452291323
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,0,3,0.9046210046927629
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,0,4,0.8126176345696193
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,0,5,0.7404987193710024
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,1,0,0.8973018240905488
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,1,1,0.9799977594067468
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,1,3,0.948472677608758
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,1,4,0.8318734393981185
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,1,5,0.7323922779941248
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,3,0,0.8428149024396544
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,3,1,0.881621603604511
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,3,3,0.9567400024466886
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,3,4,0.94073492826169
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,3,5,0.8710753129570101
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,4,0,0.7733920304824314
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,4,1,0.7684196111192779
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,4,3,0.8869567623071226
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,4,4,0.9739982265126814
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,4,5,0.9449715848334777
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,5,0,0.7130396766867498
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,5,1,0.6759132238075819
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,5,3,0.8104548060022275
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,5,4,0.9352920621844883
results/stage3/layerwise/confirmatory/raw/seed-5/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,5,bp,strict,5,5,0.9664664959445658
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,0,0,1.0
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,0,1,0.9194711388336064
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,0,3,0.8669404161605064
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,0,4,0.7768528376700807
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,0,5,0.7420397520633125
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,1,0,0.9194711388336068
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,1,1,1.0
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,1,3,0.929053678102155
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,1,4,0.8038074621338803
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,1,5,0.7475339616362873
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,3,0,0.8669404161605064
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,3,1,0.929053678102155
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,3,3,1.0000000000000004
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,3,4,0.9235500791504913
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,3,5,0.8704533728087378
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,4,0,0.7768528376700807
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,4,1,0.8038074621338803
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,4,3,0.9235500791504913
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,4,4,1.0
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,4,5,0.9801310855851816
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,5,0,0.7420397520633125
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,5,1,0.7475339616362873
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,5,3,0.8704533728087378
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,5,4,0.9801310855851816
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,exact,5,5,1.0
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,0,0,0.9988509295246144
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,0,1,0.9144898310056596
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,0,3,0.8647419763408695
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,0,4,0.7838388834718678
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,0,5,0.7464014178107163
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,1,0,0.9222246904740103
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,1,1,0.9955929745171452
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,1,3,0.9265886458520852
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,1,4,0.8080701376180761
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,1,5,0.7476353570209224
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,3,0,0.8698839631453849
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,3,1,0.9186422354643992
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,3,3,0.9884421579808372
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,3,4,0.922479057559855
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,3,5,0.8661810410932246
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,4,0,0.7783930598756664
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,4,1,0.7915557979672021
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,4,3,0.919652573791343
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,4,4,0.9935998274807356
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,4,5,0.9741656841595868
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,5,0,0.7408737391672013
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,5,1,0.7304445255548989
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,5,3,0.872737435152461
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,5,4,0.9743739953922196
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,fixedpred,5,5,0.9947151541127728
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,0,0,0.9819618226410932
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,0,1,0.8935931173453245
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,0,3,0.8933425089517352
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,0,4,0.8054627523622018
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,0,5,0.7433538995338342
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,1,0,0.9259723370632448
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,1,1,0.9739902669911172
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,1,3,0.9549672990435804
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,1,4,0.8274001530387547
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,1,5,0.7412285520704087
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,3,0,0.891603746151904
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,3,1,0.8941848855196279
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,3,3,0.9590932091662772
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,3,4,0.928028329452968
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,3,5,0.8540554443908007
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,4,0,0.8047151912714715
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,4,1,0.7654651089314183
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,4,3,0.8719922634344678
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,4,4,0.9763962557129492
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,4,5,0.9543610886598412
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,5,0,0.7667133468478765
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,5,1,0.6989871178608105
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,5,3,0.8131514965344776
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,5,4,0.958670329070706
results/stage3/layerwise/confirmatory/raw/seed-6/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,6,bp,strict,5,5,0.979918771421218
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,0,0,1.0
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,0,1,0.9024268227907304
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,0,3,0.8636824755461562
results/stage3/layerwise/confirmatory/raw/seed-7/final/representations/cross_layer_cka.csv,FashionMNIST,lenet_classic,7,bp,exact,0,4,0.7867059278685434
