model_seed,batch_index,arm,component,zero_relation,cosine,relative_l2,max_abs,reference_norm,candidate_norm,finite,passed,comparison_kind
0,1,joint_vjp,parameter:1.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.15984488832108304,0.15984488832108304,True,True,parameter_after_optimizer_step
0,1,joint_vjp,parameter:1.0.weight,nonzero,1.0,0.0,0.0,2.3117923257877058,2.3117923257877058,True,True,parameter_after_optimizer_step
0,1,joint_vjp,parameter:3.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.29565591803109526,0.29565591803109526,True,True,parameter_after_optimizer_step
0,1,joint_vjp,parameter:3.0.weight,nonzero,0.9999999999999812,0.0,0.0,6.31039882993162,6.31039882993162,True,True,parameter_after_optimizer_step
0,1,joint_vjp,parameter:4.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.4806950398102672,0.4806950398102672,True,True,parameter_after_optimizer_step
0,1,joint_vjp,parameter:4.0.weight,nonzero,0.9999999999999969,0.0,0.0,5.247117856536689,5.247117856536689,True,True,parameter_after_optimizer_step
0,1,joint_vjp,parameter:5.bias,nonzero,1.0,0.0,0.0,0.17862992218062565,0.17862992218062565,True,True,parameter_after_optimizer_step
0,1,joint_vjp,parameter:5.weight,nonzero,1.0000000000000009,0.0,0.0,1.8204448955716404,1.8204448955716404,True,True,parameter_after_optimizer_step
0,2,fixedpred,gradient:0.0.bias,nonzero,1.0,0.0,0.0,0.003087095392019409,0.003087095392019409,True,True,endpoint_gradient
0,2,fixedpred,gradient:0.0.weight,nonzero,1.0000000000000004,0.0,0.0,0.011319161656780485,0.011319161656780485,True,True,endpoint_gradient
0,2,fixedpred,gradient:1.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.012289504315564194,0.012289504315564194,True,True,endpoint_gradient
0,2,fixedpred,gradient:1.0.weight,nonzero,1.0000000000000007,0.0,0.0,0.04767596776049288,0.04767596776049288,True,True,endpoint_gradient
0,2,fixedpred,gradient:3.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.018131008365826175,0.018131008365826175,True,True,endpoint_gradient
0,2,fixedpred,gradient:3.0.weight,nonzero,0.9999999999999871,0.0,0.0,0.07784053490110665,0.07784053490110665,True,True,endpoint_gradient
0,2,fixedpred,gradient:4.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.030889931686777342,0.030889931686777342,True,True,endpoint_gradient
0,2,fixedpred,gradient:4.0.weight,nonzero,0.9999999999999959,0.0,0.0,0.04358148505093796,0.04358148505093796,True,True,endpoint_gradient
0,2,fixedpred,gradient:5.bias,nonzero,1.0,0.0,0.0,0.056561680308320886,0.056561680308320886,True,True,endpoint_gradient
0,2,fixedpred,gradient:5.weight,nonzero,1.0000000000000002,0.0,0.0,0.044138811754599556,0.044138811754599556,True,True,endpoint_gradient
0,2,fixedpred,parameter:0.0.bias,nonzero,1.0,0.0,0.0,0.35510715427140205,0.35510715427140205,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:0.0.weight,nonzero,1.0,0.0,0.0,1.4162491106202244,1.4162491106202244,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:1.0.bias,nonzero,1.0,0.0,0.0,0.1598476457754751,0.1598476457754751,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:1.0.weight,nonzero,1.0000000000000002,0.0,0.0,2.3117924020072236,2.3117924020072236,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:3.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.29565511995146115,0.29565511995146115,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:3.0.weight,nonzero,0.9999999999999862,0.0,0.0,6.3103989235316655,6.3103989235316655,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:4.0.bias,nonzero,1.0000000000000002,0.0,0.0,0.4806943691845559,0.4806943691845559,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:4.0.weight,nonzero,0.9999999999999956,0.0,0.0,5.247117924194212,5.247117924194212,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:5.bias,nonzero,0.9999999999999998,0.0,0.0,0.1786667204467755,0.1786667204467755,True,True,parameter_after_optimizer_step
0,2,fixedpred,parameter:5.weight,nonzero,1.0000000000000002,0.0,0.0,1.820444914556549,1.820444914556549,True,True,parameter_after_optimizer_step
0,2,joint_vjp,gradient:0.0.bias,nonzero,1.0,0.0,0.0,0.003086061995112851,0.003086061995112851,True,True,endpoint_gradient
0,2,joint_vjp,gradient:0.0.weight,nonzero,1.0000000000000002,0.0,0.0,0.011320889591942232,0.011320889591942232,True,True,endpoint_gradient
0,2,joint_vjp,gradient:1.0.bias,nonzero,0.9999999999999998,0.0,0.0,0.012289180149980226,0.012289180149980226,True,True,endpoint_gradient
0,2,joint_vjp,gradient:1.0.weight,nonzero,1.0000000000000002,0.0,0.0,0.04767547250308309,0.04767547250308309,True,True,endpoint_gradient
0,2,joint_vjp,gradient:3.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.018130986859494144,0.018130986859494144,True,True,endpoint_gradient
0,2,joint_vjp,gradient:3.0.weight,nonzero,0.9999999999999837,0.0,0.0,0.07784053664219248,0.07784053664219248,True,True,endpoint_gradient
0,2,joint_vjp,gradient:4.0.bias,nonzero,0.9999999999999999,0.0,0.0,0.030889939629049384,0.030889939629049384,True,True,endpoint_gradient
0,2,joint_vjp,gradient:4.0.weight,nonzero,0.9999999999999959,0.0,0.0,0.04358148833722224,0.04358148833722224,True,True,endpoint_gradient
0,2,joint_vjp,gradient:5.bias,nonzero,1.0,0.0,0.0,0.056561680308320886,0.056561680308320886,True,True,endpoint_gradient
0,2,joint_vjp,gradient:5.weight,nonzero,1.0000000000000002,0.0,0.0,0.044138811754599556,0.044138811754599556,True,True,endpoint_gradient
