cell_id,block_id,candidate_id,method,depth,width,batch_size,model_seed,repetition,primary_host_time_median_us,primary_device_time_median_us,primary_peak_allocated_max_bytes,primary_peak_reserved_max_bytes,observer_cost_median_ms,saved_tensor_bytes_median,state_vjp_calls_median,graph_span_max,dependency_radius_max,graph_lifetimes,feedback_operator,fallback_validation_cost_ms,fallback_validation_status
s3b-cell-ac50728ca9cc0fc361e6,s3b-block-ba173cd73d0e1c5d29f5,isolated_layer_vjp,strict,4,64,256,71,4,31885.375,31886.934280395508,664933888,694157312,37.65161609649658,11522644.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-1742306bd590f13f84ca,s3b-block-cef43a3b51b07d739d90,isolated_layer_vjp,strict,4,64,256,72,0,31214.8445,31215.935707092285,253490688,281018368,37.14610767364502,11522644.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-1742306bd590f13f84ca,s3b-block-cef43a3b51b07d739d90,isolated_layer_vjp,strict,4,64,256,72,1,31355.447,31357.084274291992,356351488,383778816,37.49752616882324,11522644.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-1742306bd590f13f84ca,s3b-block-cef43a3b51b07d739d90,isolated_layer_vjp,strict,4,64,256,72,2,31654.591500000002,31656.09359741211,459212288,486539264,37.83391761779785,11522644.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-1742306bd590f13f84ca,s3b-block-cef43a3b51b07d739d90,isolated_layer_vjp,strict,4,64,256,72,3,31186.239,31187.8080368042,564786176,593494016,37.27734088897705,11522644.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-1742306bd590f13f84ca,s3b-block-cef43a3b51b07d739d90,isolated_layer_vjp,strict,4,64,256,72,4,31373.6165,31375.21743774414,667646976,696254464,37.74744129180908,11522644.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-c4a6f38909e6ffa17191,s3b-block-cef43a3b51b07d739d90,composite_vjp,strict,4,64,256,72,0,27046.4845,27047.15633392334,253828608,281018368,14.356822967529297,11522644.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-c4a6f38909e6ffa17191,s3b-block-cef43a3b51b07d739d90,composite_vjp,strict,4,64,256,72,1,27237.583,27238.319396972656,356689408,383778816,14.587087631225586,11522644.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-c4a6f38909e6ffa17191,s3b-block-cef43a3b51b07d739d90,composite_vjp,strict,4,64,256,72,2,27399.852,27401.156425476074,459550208,486539264,14.57163143157959,11522644.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-c4a6f38909e6ffa17191,s3b-block-cef43a3b51b07d739d90,composite_vjp,strict,4,64,256,72,3,27211.735,27214.06841278076,562411008,589299712,14.430025100708008,11522644.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-c4a6f38909e6ffa17191,s3b-block-cef43a3b51b07d739d90,composite_vjp,strict,4,64,256,72,4,27188.6475,27189.871788024902,665271808,694157312,14.61408519744873,11522644.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-4c5139507f5619102c27,s3b-block-cef43a3b51b07d739d90,stage2_baseline,strict,4,64,256,72,0,24761.6785,24762.645721435547,358479872,385875968,36.93124961853027,10160724.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-4c5139507f5619102c27,s3b-block-cef43a3b51b07d739d90,stage2_baseline,strict,4,64,256,72,1,24865.792,24866.777420043945,567857152,597688320,36.54385471343994,10160724.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-4c5139507f5619102c27,s3b-block-cef43a3b51b07d739d90,stage2_baseline,strict,4,64,256,72,2,24732.7305,24733.566284179688,777234432,807403520,37.709909439086914,10160724.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-4c5139507f5619102c27,s3b-block-cef43a3b51b07d739d90,stage2_baseline,strict,4,64,256,72,3,24863.705,24864.490509033203,989324800,1021313024,38.04288387298584,10160724.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-4c5139507f5619102c27,s3b-block-cef43a3b51b07d739d90,stage2_baseline,strict,4,64,256,72,4,24957.664,24958.611488342285,1195988992,1228931072,37.836039543151855,10160724.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-eaf59db10cec6857b475,s3b-block-bee85bf94778cac8d0dd,stage2_baseline,strict,4,256,64,70,0,24452.045,24455.081939697266,459187200,490733568,35.63030529022217,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-eaf59db10cec6857b475,s3b-block-bee85bf94778cac8d0dd,stage2_baseline,strict,4,256,64,70,1,24514.233500000002,24517.46940612793,770063360,805306368,35.90948677062988,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-eaf59db10cec6857b475,s3b-block-bee85bf94778cac8d0dd,stage2_baseline,strict,4,256,64,70,2,24806.069,24809.85927581787,1080939520,1119879168,37.08803939819336,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-eaf59db10cec6857b475,s3b-block-bee85bf94778cac8d0dd,stage2_baseline,strict,4,256,64,70,3,24837.6545,24841.035842895508,1391815680,1434451968,36.87151908874512,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-eaf59db10cec6857b475,s3b-block-bee85bf94778cac8d0dd,stage2_baseline,strict,4,256,64,70,4,24753.1005,24755.741119384766,1702691840,1749024768,37.49073886871338,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-fe54e7510c14dd65ea11,s3b-block-bee85bf94778cac8d0dd,isolated_layer_vjp,strict,4,256,64,70,0,31218.303,31224.54261779785,363752448,396361728,37.32913589477539,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-fe54e7510c14dd65ea11,s3b-block-bee85bf94778cac8d0dd,isolated_layer_vjp,strict,4,256,64,70,1,31308.1,31315.34481048584,577788928,614465536,37.557607650756836,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-fe54e7510c14dd65ea11,s3b-block-bee85bf94778cac8d0dd,isolated_layer_vjp,strict,4,256,64,70,2,30198.1075,30205.482482910156,791825408,832569344,37.381529808044434,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-fe54e7510c14dd65ea11,s3b-block-bee85bf94778cac8d0dd,isolated_layer_vjp,strict,4,256,64,70,3,31171.0865,31178.226470947266,1005861888,1052770304,37.16950035095215,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-fe54e7510c14dd65ea11,s3b-block-bee85bf94778cac8d0dd,isolated_layer_vjp,strict,4,256,64,70,4,30091.622,30101.86004638672,1219898368,1268776960,37.72019290924072,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-1c6d187d6450d8f2271b,s3b-block-bee85bf94778cac8d0dd,composite_vjp,strict,4,256,64,70,0,27353.410499999998,27359.10415649414,363752448,396361728,14.397603034973145,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-1c6d187d6450d8f2271b,s3b-block-bee85bf94778cac8d0dd,composite_vjp,strict,4,256,64,70,1,27324.4655,27330.89828491211,577788928,614465536,14.734996795654297,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-1c6d187d6450d8f2271b,s3b-block-bee85bf94778cac8d0dd,composite_vjp,strict,4,256,64,70,2,27618.0485,27624.300003051758,791825408,832569344,14.476558685302734,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-1c6d187d6450d8f2271b,s3b-block-bee85bf94778cac8d0dd,composite_vjp,strict,4,256,64,70,3,27498.341500000002,27504.79793548584,1005861888,1050673152,14.545516014099121,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-1c6d187d6450d8f2271b,s3b-block-bee85bf94778cac8d0dd,composite_vjp,strict,4,256,64,70,4,27651.684,27658.32233428955,1219898368,1268776960,14.512121200561523,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-600514ee0b593c85571e,s3b-block-06b1f209a877adaa915d,isolated_layer_vjp,strict,4,256,64,71,0,31459.63,31463.53244781494,363752448,396361728,35.64789390563965,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-600514ee0b593c85571e,s3b-block-06b1f209a877adaa915d,isolated_layer_vjp,strict,4,256,64,71,1,31205.267,31208.84895324707,577788928,614465536,36.28376579284668,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-600514ee0b593c85571e,s3b-block-06b1f209a877adaa915d,isolated_layer_vjp,strict,4,256,64,71,2,31300.328999999998,31308.095932006836,791825408,832569344,38.10818862915039,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-600514ee0b593c85571e,s3b-block-06b1f209a877adaa915d,isolated_layer_vjp,strict,4,256,64,71,3,31794.3335,31801.884651184082,1009545728,1054867456,37.566548347473145,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-600514ee0b593c85571e,s3b-block-06b1f209a877adaa915d,isolated_layer_vjp,strict,4,256,64,71,4,31550.411,31557.270050048828,1223582208,1272971264,38.19892978668213,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-633bb91c89189ebc871c,s3b-block-06b1f209a877adaa915d,composite_vjp,strict,4,256,64,71,0,27041.764,27043.643951416016,363752448,396361728,14.249920845031738,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-633bb91c89189ebc871c,s3b-block-06b1f209a877adaa915d,composite_vjp,strict,4,256,64,71,1,27486.934999999998,27488.996505737305,577788928,614465536,14.331777572631836,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-633bb91c89189ebc871c,s3b-block-06b1f209a877adaa915d,composite_vjp,strict,4,256,64,71,2,27223.25,27225.20160675049,791825408,832569344,14.725318908691406,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-633bb91c89189ebc871c,s3b-block-06b1f209a877adaa915d,composite_vjp,strict,4,256,64,71,3,27411.8285,27415.41576385498,1005861888,1050673152,14.691004753112793,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-633bb91c89189ebc871c,s3b-block-06b1f209a877adaa915d,composite_vjp,strict,4,256,64,71,4,27300.778,27307.111740112305,1219898368,1268776960,14.906411170959473,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-d674a6b4e22f9458c9be,s3b-block-06b1f209a877adaa915d,stage2_baseline,strict,4,256,64,71,0,24297.411500000002,24300.535202026367,459187200,490733568,35.19544982910156,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-d674a6b4e22f9458c9be,s3b-block-06b1f209a877adaa915d,stage2_baseline,strict,4,256,64,71,1,24445.438000000002,24449.111938476562,770063360,807403520,36.06167411804199,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-d674a6b4e22f9458c9be,s3b-block-06b1f209a877adaa915d,stage2_baseline,strict,4,256,64,71,2,24171.538,24174.874305725098,1080939520,1121976320,35.090949058532715,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-d674a6b4e22f9458c9be,s3b-block-06b1f209a877adaa915d,stage2_baseline,strict,4,256,64,71,3,24554.5265,24558.074951171875,1395499520,1440743424,38.31057071685791,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-d674a6b4e22f9458c9be,s3b-block-06b1f209a877adaa915d,stage2_baseline,strict,4,256,64,71,4,27496.913500000002,27503.748893737793,1702691840,1751121920,38.261566162109375,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-50d406dc7ead74cde764,s3b-block-def205922958b1e906ca,isolated_layer_vjp,strict,4,256,64,72,0,31583.11,31585.47878265381,363752448,396361728,35.51694107055664,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-50d406dc7ead74cde764,s3b-block-def205922958b1e906ca,isolated_layer_vjp,strict,4,256,64,72,1,31473.3465,31482.860565185547,577788928,614465536,35.725050926208496,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-50d406dc7ead74cde764,s3b-block-def205922958b1e906ca,isolated_layer_vjp,strict,4,256,64,72,2,31536.968,31539.54029083252,791825408,832569344,35.92918109893799,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-50d406dc7ead74cde764,s3b-block-def205922958b1e906ca,isolated_layer_vjp,strict,4,256,64,72,3,31776.548499999997,31778.862953186035,1009545728,1054867456,35.59147262573242,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-50d406dc7ead74cde764,s3b-block-def205922958b1e906ca,isolated_layer_vjp,strict,4,256,64,72,4,31408.7755,31414.104461669922,1223582208,1272971264,36.064785957336426,20600404.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-f9edc873b624f8174590,s3b-block-def205922958b1e906ca,stage2_baseline,strict,4,256,64,72,0,24895.1775,24898.44512939453,459187200,490733568,36.72036647796631,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-f9edc873b624f8174590,s3b-block-def205922958b1e906ca,stage2_baseline,strict,4,256,64,72,1,26646.8665,26650.15983581543,770063360,807403520,37.27901554107666,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-f9edc873b624f8174590,s3b-block-def205922958b1e906ca,stage2_baseline,strict,4,256,64,72,2,24715.1505,24718.87969970703,1080939520,1121976320,37.499375343322754,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-f9edc873b624f8174590,s3b-block-def205922958b1e906ca,stage2_baseline,strict,4,256,64,72,3,24769.7655,24773.12183380127,1395499520,1440743424,37.81507205963135,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-f9edc873b624f8174590,s3b-block-def205922958b1e906ca,stage2_baseline,strict,4,256,64,72,4,24867.8515,24871.220588684082,1702691840,1751121920,37.46767807006836,19084884.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-9969e85b0ba8c77a65d9,s3b-block-def205922958b1e906ca,composite_vjp,strict,4,256,64,72,0,26812.979,26819.37885284424,363752448,396361728,13.982357025146484,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-9969e85b0ba8c77a65d9,s3b-block-def205922958b1e906ca,composite_vjp,strict,4,256,64,72,1,26626.730499999998,26633.695602416992,577788928,614465536,14.52962589263916,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-9969e85b0ba8c77a65d9,s3b-block-def205922958b1e906ca,composite_vjp,strict,4,256,64,72,2,26827.917999999998,26830.48439025879,791825408,832569344,14.245184898376465,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-9969e85b0ba8c77a65d9,s3b-block-def205922958b1e906ca,composite_vjp,strict,4,256,64,72,3,27183.2485,27186.5177154541,1005861888,1050673152,14.061768531799316,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-9969e85b0ba8c77a65d9,s3b-block-def205922958b1e906ca,composite_vjp,strict,4,256,64,72,4,27068.144500000002,27071.046829223633,1219898368,1268776960,14.193144798278809,20600404.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-d3f22c88dffe1305db46,s3b-block-cbb29f5f2dc9cf1bd0d0,isolated_layer_vjp,strict,4,256,256,70,0,30797.117,30800.1070022583,452064768,517996544,37.10516834259033,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-d3f22c88dffe1305db46,s3b-block-cbb29f5f2dc9cf1bd0d0,isolated_layer_vjp,strict,4,256,256,70,1,30655.4435,30658.653259277344,749536768,851443712,37.23985481262207,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-d3f22c88dffe1305db46,s3b-block-cbb29f5f2dc9cf1bd0d0,isolated_layer_vjp,strict,4,256,256,70,2,30922.9675,30926.339149475098,1047008768,1186988032,37.577027320861816,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-d3f22c88dffe1305db46,s3b-block-cbb29f5f2dc9cf1bd0d0,isolated_layer_vjp,strict,4,256,256,70,3,31170.9245,31174.073219299316,1351169024,1526726656,36.83661365509033,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-d3f22c88dffe1305db46,s3b-block-cbb29f5f2dc9cf1bd0d0,isolated_layer_vjp,strict,4,256,256,70,4,30753.807,30756.97612762451,1648641024,1862270976,37.37260150909424,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-295b9cf4775fa0b22341,s3b-block-cbb29f5f2dc9cf1bd0d0,stage2_baseline,strict,4,256,256,70,0,24643.805,24658.398628234863,829417472,912261120,36.514041900634766,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-295b9cf4775fa0b22341,s3b-block-cbb29f5f2dc9cf1bd0d0,stage2_baseline,strict,4,256,256,70,1,24435.5395,24442.005157470703,1509732352,1644167168,37.11031723022461,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-295b9cf4775fa0b22341,s3b-block-cbb29f5f2dc9cf1bd0d0,stage2_baseline,strict,4,256,256,70,2,24878.6215,24881.33144378662,2190047232,2378170368,38.240599632263184,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-295b9cf4775fa0b22341,s3b-block-cbb29f5f2dc9cf1bd0d0,stage2_baseline,strict,4,256,256,70,3,25094.8575,25098.03009033203,2877050368,3116367872,38.42544078826904,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-295b9cf4775fa0b22341,s3b-block-cbb29f5f2dc9cf1bd0d0,stage2_baseline,strict,4,256,256,70,4,24613.7385,24616.951942443848,3550676992,3844079616,38.72864818572998,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-a6c91fa6fefd5bcf9a05,s3b-block-cbb29f5f2dc9cf1bd0d0,composite_vjp,strict,4,256,256,70,0,27488.9185,27492.44499206543,453385728,522190848,14.328690528869629,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-a6c91fa6fefd5bcf9a05,s3b-block-cbb29f5f2dc9cf1bd0d0,composite_vjp,strict,4,256,256,70,1,27672.553,27675.378799438477,750857728,855638016,14.432950019836426,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-a6c91fa6fefd5bcf9a05,s3b-block-cbb29f5f2dc9cf1bd0d0,composite_vjp,strict,4,256,256,70,2,27694.559999999998,27697.36385345459,1048329728,1189085184,14.66241455078125,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-a6c91fa6fefd5bcf9a05,s3b-block-cbb29f5f2dc9cf1bd0d0,composite_vjp,strict,4,256,256,70,3,27756.3925,27759.326934814453,1345801728,1522532352,14.642599105834961,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-a6c91fa6fefd5bcf9a05,s3b-block-cbb29f5f2dc9cf1bd0d0,composite_vjp,strict,4,256,256,70,4,27780.2735,27783.357620239258,1643273728,1855979520,14.589293479919434,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-b6581194672626285a1b,s3b-block-d5ff53aa5589df11a40e,composite_vjp,strict,4,256,256,71,0,27382.868000000002,27387.420654296875,453385728,517996544,14.228541374206543,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-b6581194672626285a1b,s3b-block-d5ff53aa5589df11a40e,composite_vjp,strict,4,256,256,71,1,27709.5845,27712.770462036133,750857728,851443712,14.408260345458984,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-b6581194672626285a1b,s3b-block-d5ff53aa5589df11a40e,composite_vjp,strict,4,256,256,71,2,27985.309,27988.533973693848,1048329728,1184890880,14.706890106201172,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-b6581194672626285a1b,s3b-block-d5ff53aa5589df11a40e,composite_vjp,strict,4,256,256,71,3,27706.3835,27709.413528442383,1345801728,1516240896,14.774089813232422,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-b6581194672626285a1b,s3b-block-d5ff53aa5589df11a40e,composite_vjp,strict,4,256,256,71,4,27628.7665,27631.988525390625,1645712384,1853882368,14.623810768127441,48111700.0,20.0,3,1,single_sweep_composite_vjp_call,exact_composite_state_vjp,,not_applicable_before_ex_if0
s3b-cell-be63b4e18c0172b3a9d9,s3b-block-d5ff53aa5589df11a40e,stage2_baseline,strict,4,256,256,71,0,24654.332499999997,24662.593841552734,829417472,912261120,35.70777988433838,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-be63b4e18c0172b3a9d9,s3b-block-d5ff53aa5589df11a40e,stage2_baseline,strict,4,256,256,71,1,24730.8885,24737.390518188477,1509732352,1644167168,37.299851417541504,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-be63b4e18c0172b3a9d9,s3b-block-d5ff53aa5589df11a40e,stage2_baseline,strict,4,256,256,71,2,24777.247,24782.42015838623,2190047232,2378170368,36.964988708496094,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-be63b4e18c0172b3a9d9,s3b-block-d5ff53aa5589df11a40e,stage2_baseline,strict,4,256,256,71,3,24822.8735,24826.28631591797,2877050368,3116367872,36.7832727432251,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-be63b4e18c0172b3a9d9,s3b-block-d5ff53aa5589df11a40e,stage2_baseline,strict,4,256,256,71,4,24854.389,24857.712745666504,3550676992,3844079616,36.64354228973389,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
s3b-cell-3ec2b956edaf566a890a,s3b-block-d5ff53aa5589df11a40e,isolated_layer_vjp,strict,4,256,256,71,0,30960.370499999997,30962.833404541016,452064768,520093696,36.09702491760254,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-3ec2b956edaf566a890a,s3b-block-d5ff53aa5589df11a40e,isolated_layer_vjp,strict,4,256,256,71,1,31275.6705,31278.406143188477,749536768,851443712,36.26529312133789,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-3ec2b956edaf566a890a,s3b-block-d5ff53aa5589df11a40e,isolated_layer_vjp,strict,4,256,256,71,2,31437.138,31440.579414367676,1047008768,1186988032,36.76766300201416,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-3ec2b956edaf566a890a,s3b-block-d5ff53aa5589df11a40e,isolated_layer_vjp,strict,4,256,256,71,3,31472.194499999998,31475.54588317871,1344480768,1520435200,36.593262672424316,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-3ec2b956edaf566a890a,s3b-block-d5ff53aa5589df11a40e,isolated_layer_vjp,strict,4,256,256,71,4,31377.504999999997,31380.861282348633,1641952768,1858076672,36.856995582580566,48111700.0,60.0,1,1,single_vjp_call,exact_isolated_layer_vjp,,not_applicable_before_ex_if0
s3b-cell-63179122db9cdee93f07,s3b-block-2038cde586d1edeab33e,stage2_baseline,strict,4,256,256,72,0,27220.854,27223.95420074463,829417472,912261120,35.77642345428467,42664020.0,60.0,1,1,single_vjp_call,exact_local_vjp_recomputed_strict_graph,,not_applicable_before_ex_if0
