run_id,experiment_id,status,stage,dataset,model,method,eta,inference_steps,model_seed,split_seed,config_sha256,git_commit,torch2pc_commit,run_directory,started_utc,finished_utc,test_evaluated,notes,best_epoch,epochs_completed,model_parameter_count,best_validation_metric,primary_metric,total_training_time_sec,split_files,split_sha256,environment_lock_sha256,mean_epoch_time_sec,median_epoch_time_sec,runtime_device,runtime_device_name,torch_version,hip_version,test_loss,test_accuracy,test_macro_f1,peak_gpu_memory_allocated_bytes,peak_gpu_memory_reserved_bytes
20260713T001708Z-1f4cb23c,pilot-mnist-fixedpred-s40-1bfc9f5b38-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,1,40,42,1bfc9f5b388e35955b1ff5277c41055979cf1cab54eee1c9fbbe41d96224b760,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-1bfc9f5b38-6313c899-91107ec7/20260713T001708Z-1f4cb23c,2026-07-13T00:17:08Z,2026-07-13T00:17:20Z,False,,3,3,61706,0.3846668130159239,macro_f1,10.468010976001096,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001724Z-7b5daf1d,pilot-mnist-fixedpred-s41-a7ac858fab-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,1,41,42,a7ac858fabf9dc40a4337e462f7b545dd19d6b07193f67d00b45f9dcabd195db,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-a7ac858fab-6313c899-91107ec7/20260713T001724Z-7b5daf1d,2026-07-13T00:17:24Z,2026-07-13T00:17:36Z,False,,3,3,61706,0.28893913154389517,macro_f1,10.458495963997848,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001740Z-5a98f0c7,pilot-mnist-fixedpred-s42-a5055aac93-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,1,42,42,a5055aac936dd58b54c5eb39f42867affc4b8dcde25c9ebe0a20ba3272fc6da1,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-a5055aac93-6313c899-91107ec7/20260713T001740Z-5a98f0c7,2026-07-13T00:17:40Z,2026-07-13T00:17:52Z,False,,3,3,61706,0.512538018487609,macro_f1,10.401336120998167,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001756Z-c5ffb2cc,pilot-mnist-fixedpred-s40-8af299e89e-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,5,40,42,8af299e89e90336b1297f7f1e2bfc1c947918f6190c3582f1cd842da347e3c40,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-8af299e89e-6313c899-91107ec7/20260713T001756Z-c5ffb2cc,2026-07-13T00:17:56Z,2026-07-13T00:18:09Z,False,,3,3,61706,0.8748414212089776,macro_f1,11.479135745001258,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001814Z-e62ddd0f,pilot-mnist-fixedpred-s41-2637f93ad6-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,5,41,42,2637f93ad6d0c436d935754a321f7d3853ddad91f0ff44ca06ffd61568572565,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-2637f93ad6-6313c899-91107ec7/20260713T001814Z-e62ddd0f,2026-07-13T00:18:14Z,2026-07-13T00:18:27Z,False,,3,3,61706,0.8878614627887179,macro_f1,11.38867199699962,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001831Z-0c346aa6,pilot-mnist-fixedpred-s42-b4cec1db21-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,5,42,42,b4cec1db2157080e364fb2997afa6736501835addcc163175778244f2fb2af89,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-b4cec1db21-6313c899-91107ec7/20260713T001831Z-0c346aa6,2026-07-13T00:18:31Z,2026-07-13T00:18:44Z,False,,3,3,61706,0.8828165427245643,macro_f1,11.452539655001601,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001848Z-2ff79d87,pilot-mnist-fixedpred-s40-42f64b39a2-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,10,40,42,42f64b39a2e9a48de5de35b57cdcd0c7832c8de828a8ed26048cd8a2535f491f,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-42f64b39a2-6313c899-91107ec7/20260713T001848Z-2ff79d87,2026-07-13T00:18:48Z,2026-07-13T00:19:02Z,False,,3,3,61706,0.8972129451394413,macro_f1,12.71570002700173,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001906Z-c23a93ae,pilot-mnist-fixedpred-s41-ea41c1fc86-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,10,41,42,ea41c1fc86cf2cd55964d5601e0637552a488e3bf42959ee34229eda0f70c65d,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-ea41c1fc86-6313c899-91107ec7/20260713T001906Z-c23a93ae,2026-07-13T00:19:06Z,2026-07-13T00:19:21Z,False,,3,3,61706,0.9000916276168635,macro_f1,12.72204035899631,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001925Z-140a5a27,pilot-mnist-fixedpred-s42-8b39007de6-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.1,10,42,42,8b39007de6984bfcda192b85409668064d2638fc8e593be3c23fdb57aae20163,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-8b39007de6-6313c899-91107ec7/20260713T001925Z-140a5a27,2026-07-13T00:19:25Z,2026-07-13T00:19:39Z,False,,3,3,61706,0.8999420085006115,macro_f1,12.718366293003783,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001943Z-03d04e17,pilot-mnist-fixedpred-s40-c523270b3b-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,1,40,42,c523270b3ba6dccf43c6e663a14d518fef014c08099d628d9069a331f4a232eb,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-c523270b3b-6313c899-91107ec7/20260713T001943Z-03d04e17,2026-07-13T00:19:43Z,2026-07-13T00:19:55Z,False,,3,3,61706,0.3846668130159239,macro_f1,10.430940317000932,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T001959Z-b611eac7,pilot-mnist-fixedpred-s41-12711d1263-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,1,41,42,12711d1263e45c0c40f865ca17d743945b0da9511af48f7c3778b7db4167db05,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-12711d1263-6313c899-91107ec7/20260713T001959Z-b611eac7,2026-07-13T00:19:59Z,2026-07-13T00:20:11Z,False,,3,3,61706,0.28893913154389517,macro_f1,10.47676732400214,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002016Z-6b09c644,pilot-mnist-fixedpred-s42-34753ac3d4-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,1,42,42,34753ac3d4c1bd0262bb7a2db897bff10607459721f0c390079af17b363e6f9d,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-34753ac3d4-6313c899-91107ec7/20260713T002016Z-6b09c644,2026-07-13T00:20:16Z,2026-07-13T00:20:28Z,False,,3,3,61706,0.512538018487609,macro_f1,10.473775088998082,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002032Z-a23c8e60,pilot-mnist-fixedpred-s40-0531d0e655-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,5,40,42,0531d0e655c2099614b7264f765d17eaf1ab935b6f83f9f3780b874e8462d40d,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-0531d0e655-6313c899-91107ec7/20260713T002032Z-a23c8e60,2026-07-13T00:20:32Z,2026-07-13T00:20:45Z,False,,3,3,61706,0.8760569061604327,macro_f1,11.524199135004892,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002049Z-360c9d77,pilot-mnist-fixedpred-s41-1b4bfd3757-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,5,41,42,1b4bfd375761fcac24c7dd4a952ff16826e726b201b13fa5f0761f9cdb68e867,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-1b4bfd3757-6313c899-91107ec7/20260713T002049Z-360c9d77,2026-07-13T00:20:49Z,2026-07-13T00:21:02Z,False,,3,3,61706,0.8884881522229436,macro_f1,11.48129189199608,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002106Z-e842d2b1,pilot-mnist-fixedpred-s42-79bc3b2593-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,5,42,42,79bc3b2593fd85861b670ab4ec2a8081280177e6e9d9b3eaf7137af314f12b0e,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-79bc3b2593-6313c899-91107ec7/20260713T002106Z-e842d2b1,2026-07-13T00:21:06Z,2026-07-13T00:21:19Z,False,,3,3,61706,0.8861927837039165,macro_f1,11.434692060000089,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002124Z-0484b904,pilot-mnist-fixedpred-s40-803ed65dbb-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,10,40,42,803ed65dbbc427d7e3ad787abf0873f58375c3444b2982084255bb9b65bb085a,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-803ed65dbb-6313c899-91107ec7/20260713T002124Z-0484b904,2026-07-13T00:21:24Z,2026-07-13T00:21:38Z,False,,3,3,61706,0.8953675336595289,macro_f1,12.769254095994256,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002142Z-c21851b0,pilot-mnist-fixedpred-s41-99e5a1aa6d-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,10,41,42,99e5a1aa6d338f5887a10133b3ee69f3e8f2c085560ed42124296cfa8faf5970,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-99e5a1aa6d-6313c899-91107ec7/20260713T002142Z-c21851b0,2026-07-13T00:21:42Z,2026-07-13T00:21:56Z,False,,3,3,61706,0.9011806161171059,macro_f1,12.766983849000098,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002201Z-1861c6cb,pilot-mnist-fixedpred-s42-07d0311615-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.3,10,42,42,07d03116155f5b8e548098fc96ae192b922d376fdf69e58561a85534d5d7c8b8,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-07d0311615-6313c899-91107ec7/20260713T002201Z-1861c6cb,2026-07-13T00:22:01Z,2026-07-13T00:22:15Z,False,,3,3,61706,0.8976090481088924,macro_f1,12.78488506299982,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002219Z-9d7145be,pilot-mnist-fixedpred-s40-76edbfad2c-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.5,5,40,42,76edbfad2c2127e1f086fffaa66d1cc01b28cd458ae1f925c93774d7d78daf92,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-76edbfad2c-6313c899-91107ec7/20260713T002219Z-9d7145be,2026-07-13T00:22:19Z,2026-07-13T00:22:32Z,False,,3,3,61706,0.8760569061604327,macro_f1,11.393066291999276,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002236Z-2cc0f70c,pilot-mnist-fixedpred-s41-6585a1f9dd-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.5,5,41,42,6585a1f9dd9cb7c1bd4e8cd38e21d1d84db3fed9e015f46e7970ab8695b18caf,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-6585a1f9dd-6313c899-91107ec7/20260713T002236Z-2cc0f70c,2026-07-13T00:22:36Z,2026-07-13T00:22:49Z,False,,3,3,61706,0.8884881522229436,macro_f1,11.460871387003863,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002254Z-3e2ed889,pilot-mnist-fixedpred-s42-c6c335ea48-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.5,5,42,42,c6c335ea483377129e45c25611e49a920fa7f2f86989c31bdbfe1352c4fab7b7,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-c6c335ea48-6313c899-91107ec7/20260713T002254Z-3e2ed889,2026-07-13T00:22:54Z,2026-07-13T00:23:06Z,False,,3,3,61706,0.8861927837039165,macro_f1,11.41150814499997,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002311Z-80297784,pilot-mnist-fixedpred-s40-f24534c6b5-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.5,10,40,42,f24534c6b5da3797982b11e5c732fa8318d34bf1dc2b938e6b4263e2bbbc1f4d,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-f24534c6b5-6313c899-91107ec7/20260713T002311Z-80297784,2026-07-13T00:23:11Z,2026-07-13T00:23:25Z,False,,3,3,61706,0.8953675336595289,macro_f1,12.710760063000635,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002329Z-5692b73e,pilot-mnist-fixedpred-s41-2ef092f791-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.5,10,41,42,2ef092f79147e09330b57f114b0293add5883386db04ca80ef93dff34aee41bb,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-2ef092f791-6313c899-91107ec7/20260713T002329Z-5692b73e,2026-07-13T00:23:29Z,2026-07-13T00:23:43Z,False,,3,3,61706,0.9011806161171059,macro_f1,12.726710587994603,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002348Z-da97ac0d,pilot-mnist-fixedpred-s42-97a651d1fd-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,0.5,10,42,42,97a651d1fd9fda1d7ba2afffe3ef95ef1117a8b667b3a0347e2cbb29af829e0b,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-97a651d1fd-6313c899-91107ec7/20260713T002348Z-da97ac0d,2026-07-13T00:23:48Z,2026-07-13T00:24:02Z,False,,3,3,61706,0.8976090481088924,macro_f1,12.820723911998357,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002406Z-f97ca5c7,pilot-mnist-fixedpred-s40-85b2293545-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,1.0,6,40,42,85b2293545e59fb03743907807e4fcdac18504ca52db92452947526bc0889c02,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s40-85b2293545-6313c899-91107ec7/20260713T002406Z-f97ca5c7,2026-07-13T00:24:06Z,2026-07-13T00:24:19Z,False,,3,3,61706,0.8953675336595289,macro_f1,11.778704778000247,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002424Z-5329292b,pilot-mnist-fixedpred-s41-4b01501a42-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,1.0,6,41,42,4b01501a42c28360c964481d6360ba61f3b9b9ca5fe332dcfabfb31e1cf8caeb,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s41-4b01501a42-6313c899-91107ec7/20260713T002424Z-5329292b,2026-07-13T00:24:24Z,2026-07-13T00:24:37Z,False,,3,3,61706,0.9011806161171059,macro_f1,11.826287345997116,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002441Z-b6e68921,pilot-mnist-fixedpred-s42-9e0b4371f0-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,fixedpred,1.0,6,42,42,9e0b4371f09df4cab153aaa2f738ff27e1b20d5aa4cd27c1124440d7fa9537e2,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-fixedpred-s42-9e0b4371f0-6313c899-91107ec7/20260713T002441Z-b6e68921,2026-07-13T00:24:41Z,2026-07-13T00:24:55Z,False,,3,3,61706,0.8976090481088924,macro_f1,11.886246634003328,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002459Z-d44e76ea,pilot-mnist-strict-s40-61ad015811-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.01,5,40,42,61ad01581170287c48f7e2f75e21705ad13cbd5c74f97fee9489b6e4304b45ae,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s40-61ad015811-6313c899-91107ec7/20260713T002459Z-d44e76ea,2026-07-13T00:24:59Z,2026-07-13T00:25:12Z,False,,3,3,61706,0.8462330835641054,macro_f1,11.671606248000899,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002517Z-b1f6c828,pilot-mnist-strict-s41-f43d0a509f-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.01,5,41,42,f43d0a509fcba1d2847ce137e4b85c69bfedb225f051e82e51e38a91aa44813f,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s41-f43d0a509f-6313c899-91107ec7/20260713T002517Z-b1f6c828,2026-07-13T00:25:17Z,2026-07-13T00:25:30Z,False,,3,3,61706,0.8548661675533807,macro_f1,11.611324199995579,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
20260713T002534Z-7764a825,pilot-mnist-strict-s42-f629c4c1ab-6313c899-91107ec7,completed,pilot,MNIST,lenet_classic,strict,0.01,5,42,42,f629c4c1ab796b1c9d3c161e409230fe2f1fd176011eaa51ba75b458b698e9c4,6313c8995a3317de03806ea80576a7f779ee9823,00c6c50ee3540537bbb56ab2b6567b541f42b093,results/runs/pilot-mnist-strict-s42-f629c4c1ab-6313c899-91107ec7/20260713T002534Z-7764a825,2026-07-13T00:25:34Z,2026-07-13T00:25:47Z,False,,3,3,61706,0.8601356890591981,macro_f1,11.56776898300086,['results/splits/MNIST_train-validation_seed42_subset12000_val0p15.npz'],{'MNIST_train-validation_seed42_subset12000_val0p15.npz': '6c6f8748f1003f079bd425b2470544c76c376537ce3707985c06ed85755279f4'},91107ec7a29950819b7975670fb3108178688e6dc4461075a317ecc1a8681a9d,,,,,,,,,,,
