cell_id,method,depth,width,batch_size,model_seed,region,record_count,host_time_mean_us,host_time_median_us,host_time_p95_us,device_time_mean_us,device_time_median_us,device_time_p95_us,peak_allocated_max_bytes,peak_reserved_max_bytes,vjp_calls_total,synchronization_points_total,saved_tensor_bytes_mean,saved_tensor_bytes_max,actual_inference_steps_total,actual_inference_steps_max,non_finite_events_total
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,initial_forward,250,1938.629332,1928.7085000000002,2035.092,1896.3837885856628,1885.8635425567627,1992.771029472351,6895996416,7180648448,250,500,12369924.0,12369924,0,0,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,local_state_vjp,250,71426.43436399999,71317.4135,73705.163,64545.71090474725,64417.76905208826,66703.06296646595,6901166592,7180648448,75000,150000,0.0,0,0,0,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,optimizer_step,250,235.21376800000002,231.12,258.296,213.2451279759407,206.97549730539322,236.20100319385529,6900945920,7180648448,0,500,0.0,0,0,0,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,parameter_vjp,250,5065.930204,5035.346,5315.679,5017.362056732178,4991.102933883667,5270.803928375244,6901459456,7180648448,4000,500,8667136.0,8667136,0,0,0
s3b-cell-5b4fbf8f64cc27b0d373,strict,16,256,256,72,state_inference,250,256241.446456,253071.644,272119.309,256163.15728759766,252983.45184326172,271878.5705566406,6901428736,7180648448,80000,500,226099280.0,226099280,5000,20,0
s3b-cell-e86cb56634b6773e26ee,fixedpred,32,64,64,70,initial_forward,250,3435.01332,3418.19,3594.748,3389.836700439453,3373.489499092102,3542.088031768799,897108992,901775360,250,500,1716228.0,1716228,0,0,0
s3b-cell-e86cb56634b6773e26ee,fixedpred,32,64,64,70,local_state_vjp,250,75012.75521999999,74540.9625,77369.236,67707.51103322953,67276.32047981024,69925.3239184618,897312256,901775360,80000,160000,0.0,0,0,0,0
s3b-cell-e86cb56634b6773e26ee,fixedpred,32,64,64,70,optimizer_step,250,300.46802399999996,302.32899999999995,323.259,276.9901909828186,280.0305038690567,300.48900842666626,897095168,901775360,0,500,0.0,0,0,0,0
s3b-cell-e86cb56634b6773e26ee,fixedpred,32,64,64,70,parameter_vjp,250,10145.658628000001,10116.5825,10425.448,10096.616416931152,10068.316459655762,10376.68228149414,897124864,901775360,8000,500,1216512.0,1216512,0,0,0
s3b-cell-e86cb56634b6773e26ee,fixedpred,32,64,64,70,state_inference,250,214870.52296399997,211235.544,260924.434,214732.27032470703,211077.25524902344,260633.75854492188,897697280,901775360,80000,500,1911296.0,1911296,2500,10,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,initial_forward,250,3439.680564,3417.838,3582.19,3395.4132890701294,3374.408483505249,3537.4410152435303,1031083520,1033895936,250,500,1716228.0,1716228,0,0,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,local_state_vjp,250,148629.116164,147799.6715,153125.714,133990.69158303738,133121.77897244692,138125.373929739,1032035840,1033895936,155000,310000,0.0,0,0,0,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,optimizer_step,250,294.039,294.386,317.83,270.9279964566231,271.78050577640533,294.0160036087036,1031448576,1033895936,0,500,0.0,0,0,0,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,parameter_vjp,250,10040.604364,10010.2555,10350.699,9984.359344482422,9952.468872070312,10308.205604553223,1031478272,1033895936,8000,500,1216512.0,1216512,0,0,0
s3b-cell-19d4f40e0b543acd6fd5,strict,32,64,64,70,state_inference,250,532776.39414,533316.5235,584337.502,532655.7614746094,533236.328125,584056.15234375,1031311872,1033895936,160000,500,29982800.0,29982800,5000,20,0
s3b-cell-221f2d443755bacb9c77,fixedpred,32,64,64,71,initial_forward,250,3554.8862719999997,3527.7035,3796.107,3509.268756866455,3482.2510480880737,3752.501964569092,897108992,901775360,250,500,1716228.0,1716228,0,0,0
s3b-cell-221f2d443755bacb9c77,fixedpred,32,64,64,71,local_state_vjp,250,75288.208356,74755.60800000001,78033.406,67649.64650874585,67164.57498818636,70318.60488653183,897312256,901775360,80000,160000,0.0,0,0,0,0
s3b-cell-221f2d443755bacb9c77,fixedpred,32,64,64,71,optimizer_step,250,310.6499,312.26099999999997,333.3,287.28727185726166,289.75799679756165,309.9220097064972,897095168,901775360,0,500,0.0,0,0,0,0
s3b-cell-221f2d443755bacb9c77,fixedpred,32,64,64,71,parameter_vjp,250,10330.342448000001,10266.8755,10866.262,10272.245544433594,10215.969562530518,10815.658569335938,897124864,901775360,8000,500,1216512.0,1216512,0,0,0
s3b-cell-221f2d443755bacb9c77,fixedpred,32,64,64,71,state_inference,250,217365.00977200002,212812.88549999997,261945.117,217227.92218017578,212730.36193847656,261917.48046875,897697280,901775360,80000,500,1911296.0,1911296,2500,10,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,initial_forward,250,3477.0756800000004,3454.624,3593.645,3431.0297174453735,3408.9369773864746,3546.3900566101074,1031083520,1033895936,250,500,1716228.0,1716228,0,0,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,local_state_vjp,250,151809.950184,150936.109,155869.67,136393.00105905533,135436.36651337147,140026.3280570507,1032035840,1033895936,155000,310000,0.0,0,0,0,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,optimizer_step,250,300.471044,301.629,321.633,276.81892371177673,278.58999371528625,298.8460063934326,1031448576,1033895936,0,500,0.0,0,0,0,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,parameter_vjp,250,10104.884228,10074.717499999999,10328.439,10037.392169952393,10016.145706176758,10264.300346374512,1031478272,1033895936,8000,500,1216512.0,1216512,0,0,0
s3b-cell-918b93dce8ba909ba81d,strict,32,64,64,71,state_inference,250,562259.490084,558936.4735000001,600576.421,562120.2707519531,558904.4189453125,600544.1284179688,1031311872,1033895936,160000,500,29982800.0,29982800,5000,20,0
s3b-cell-c376ec7c9ac96a612337,fixedpred,32,64,64,72,initial_forward,250,3460.884896,3450.34,3599.195,3416.541646003723,3407.850503921509,3555.9680461883545,897108992,901775360,250,500,1716228.0,1716228,0,0,0
s3b-cell-c376ec7c9ac96a612337,fixedpred,32,64,64,72,local_state_vjp,250,74079.239636,73831.899,76079.764,66691.17440711707,66458.04546028376,68515.82013070583,897312256,901775360,80000,160000,0.0,0,0,0,0
s3b-cell-c376ec7c9ac96a612337,fixedpred,32,64,64,72,optimizer_step,250,291.028376,286.6035,321.403,267.4215238690376,263.60349357128143,297.3580062389374,897095168,901775360,0,500,0.0,0,0,0,0
s3b-cell-c376ec7c9ac96a612337,fixedpred,32,64,64,72,parameter_vjp,250,10042.958623999999,10055.5075,10276.012,9996.646175384521,10008.55827331543,10232.550621032715,897124864,901775360,8000,500,1216512.0,1216512,0,0,0
s3b-cell-c376ec7c9ac96a612337,fixedpred,32,64,64,72,state_inference,250,211512.064152,208079.20500000002,259504.093,211437.12518310547,207944.15283203125,259320.4345703125,897697280,901775360,80000,500,1911296.0,1911296,2500,10,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,initial_forward,250,3444.78798,3442.2529999999997,3557.675,3399.0843467712402,3395.891547203064,3510.5578899383545,1031083520,1033895936,250,500,1716228.0,1716228,0,0,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,local_state_vjp,250,149728.002948,149188.881,152946.977,134998.88651120663,134478.8350611925,137875.52808225155,1032035840,1033895936,155000,310000,0.0,0,0,0,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,optimizer_step,250,291.405752,287.096,312.589,268.7048999071121,264.0795111656189,290.1090085506439,1031448576,1033895936,0,500,0.0,0,0,0,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,parameter_vjp,250,10067.72124,10023.0,10341.191,10015.447151184082,9971.245765686035,10293.266296386719,1031478272,1033895936,8000,500,1216512.0,1216512,0,0,0
s3b-cell-392a84bb743009080d2b,strict,32,64,64,72,state_inference,250,548857.612276,553093.289,592845.147,548756.4073486328,553063.8427734375,592616.5771484375,1031311872,1033895936,160000,500,29982800.0,29982800,5000,20,0
s3b-cell-f880208532811850722e,fixedpred,32,64,256,70,initial_forward,250,3454.890288,3434.9595,3560.825,3413.056164741516,3393.913507461548,3516.84308052063,1654610432,1681915904,250,500,5382660.0,5382660,0,0,0
s3b-cell-f880208532811850722e,fixedpred,32,64,256,70,local_state_vjp,250,74629.62186,74373.89600000001,76492.469,67289.54137062281,67024.6265064925,68967.2419577837,1655423488,1681915904,80000,160000,0.0,0,0,0,0
s3b-cell-f880208532811850722e,fixedpred,32,64,256,70,optimizer_step,250,294.00054800000004,291.17949999999996,319.122,269.7745164632797,266.05500280857086,294.8710024356842,1652421632,1681915904,0,500,0.0,0,0,0,0
s3b-cell-f880208532811850722e,fixedpred,32,64,256,70,parameter_vjp,250,10167.196704,10136.730500000001,10446.095,10119.144710540771,10084.885120391846,10397.45044708252,1652598272,1681915904,8000,500,4866048.0,4866048,0,0,0
s3b-cell-f880208532811850722e,fixedpred,32,64,256,70,state_inference,250,211492.61516800002,208450.41700000002,256048.166,211407.74548339844,208337.0590209961,256022.94921875,1656963584,1681915904,80000,500,5560832.0,5560832,2500,10,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,initial_forward,250,3473.6560040000004,3455.4335,3612.012,3432.9156074523926,3415.1185750961304,3562.0110034942627,2184075776,2210398208,250,500,5382660.0,5382660,0,0,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,local_state_vjp,250,150408.7836,149720.45,153565.666,135333.1175929308,134626.72954797745,138213.0969017744,2187880448,2210398208,155000,310000,0.0,0,0,0,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,optimizer_step,250,299.30875199999997,297.437,323.21,275.487875521183,273.83600175380707,299.34000968933105,2183402496,2210398208,0,500,0.0,0,0,0,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,parameter_vjp,250,10169.134788000001,10129.055499999999,10396.159,10111.829597473145,10079.507827758789,10351.157188415527,2183579136,2210398208,8000,500,4866048.0,4866048,0,0,0
s3b-cell-999ee1de7aa985628902,strict,32,64,256,70,state_inference,250,545615.8542480001,544586.1089999999,585839.138,545521.9390869141,544518.7072753906,585808.4106445312,2184986112,2210398208,160000,500,90286160.0,90286160,5000,20,0
s3b-cell-5bcc9b3147bfc9c7d26f,fixedpred,32,64,256,71,initial_forward,250,3509.5712719999997,3491.701,3671.887,3467.1306476593018,3450.734496116638,3626.1351108551025,1654610432,1681915904,250,500,5382660.0,5382660,0,0,0
s3b-cell-5bcc9b3147bfc9c7d26f,fixedpred,32,64,256,71,local_state_vjp,250,75203.79322400001,74926.526,77125.681,67769.50627830625,67504.76556271315,69595.32609581947,1655423488,1681915904,80000,160000,0.0,0,0,0,0
s3b-cell-5bcc9b3147bfc9c7d26f,fixedpred,32,64,256,71,optimizer_step,250,301.027428,300.4175,328.2,277.1149540543556,275.6909877061844,304.6019971370697,1652421632,1681915904,0,500,0.0,0,0,0,0
s3b-cell-5bcc9b3147bfc9c7d26f,fixedpred,32,64,256,71,parameter_vjp,250,10287.126036,10282.5305,10557.497,10239.022762298584,10235.568046569824,10510.562896728516,1652598272,1681915904,8000,500,4866048.0,4866048,0,0,0
s3b-cell-5bcc9b3147bfc9c7d26f,fixedpred,32,64,256,71,state_inference,250,213344.094972,209649.10950000002,260666.332,213246.6583251953,209562.255859375,260641.20483398438,1656963584,1681915904,80000,500,5560832.0,5560832,2500,10,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,initial_forward,250,3534.637488,3523.844,3708.866,3492.6504516601562,3480.140447616577,3664.979934692383,2184075776,2210398208,250,500,5382660.0,5382660,0,0,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,local_state_vjp,250,151216.031084,150773.6645,154880.144,136271.15168994665,135783.39757025242,139778.03799510002,2187880448,2210398208,155000,310000,0.0,0,0,0,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,optimizer_step,250,299.504664,300.134,317.784,276.05583292245865,277.2035002708435,294.1339910030365,2183402496,2210398208,0,500,0.0,0,0,0,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,parameter_vjp,250,10189.504752,10147.393,10525.926,10140.39179611206,10099.13444519043,10483.35075378418,2183579136,2210398208,8000,500,4866048.0,4866048,0,0,0
s3b-cell-190d3a1f6d848d26e77d,strict,32,64,256,71,state_inference,250,549172.8742000001,549826.665,580681.305,549039.7923583984,549726.9897460938,580652.587890625,2184986112,2210398208,160000,500,90286160.0,90286160,5000,20,0
s3b-cell-a1060c9c167558d81d6b,fixedpred,32,64,256,72,initial_forward,250,3508.56526,3497.8985000000002,3664.642,3466.2043266296387,3455.1295042037964,3620.5179691314697,1654610432,1681915904,250,500,5382660.0,5382660,0,0,0
s3b-cell-a1060c9c167558d81d6b,fixedpred,32,64,256,72,local_state_vjp,250,76094.357288,75792.95449999999,77864.542,68598.85936751962,68304.32604253292,70270.94095945358,1655423488,1681915904,80000,160000,0.0,0,0,0,0
s3b-cell-a1060c9c167558d81d6b,fixedpred,32,64,256,72,optimizer_step,250,302.66240000000005,304.7455,326.464,278.4565206170082,281.17600083351135,302.3180067539215,1652421632,1681915904,0,500,0.0,0,0,0,0
s3b-cell-a1060c9c167558d81d6b,fixedpred,32,64,256,72,parameter_vjp,250,10373.99332,10362.1935,10701.668,10322.175022125244,10306.064128875732,10652.103424072266,1652598272,1681915904,8000,500,4866048.0,4866048,0,0,0
s3b-cell-a1060c9c167558d81d6b,fixedpred,32,64,256,72,state_inference,250,214897.540808,211288.178,261861.682,214785.56439208984,211139.6026611328,261838.5009765625,1656963584,1681915904,80000,500,5560832.0,5560832,2500,10,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,initial_forward,250,3465.397064,3445.4669999999996,3628.145,3424.3778867721558,3405.1859378814697,3572.448968887329,2184075776,2210398208,250,500,5382660.0,5382660,0,0,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,local_state_vjp,250,149365.372308,148450.27850000001,153787.537,134828.64820939302,134003.49655002356,138500.9120851755,2187880448,2210398208,155000,310000,0.0,0,0,0,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,optimizer_step,250,296.584948,296.126,315.83,273.92072397470474,274.12249147892,292.5339937210083,2183402496,2210398208,0,500,0.0,0,0,0,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,parameter_vjp,250,10030.264932,9979.7685,10394.603,9975.18476486206,9927.996635437012,10322.781562805176,2183579136,2210398208,8000,500,4866048.0,4866048,0,0,0
s3b-cell-2725eb696c341d8ec1cc,strict,32,64,256,72,state_inference,250,528797.385168,525926.274,574202.632,528647.1948242188,525784.9426269531,574154.4189453125,2184986112,2210398208,160000,500,90286160.0,90286160,5000,20,0
s3b-cell-ab68b728b70fa934dd78,fixedpred,32,256,64,70,initial_forward,250,3485.156268,3456.502,3641.116,3441.729465484619,3413.3474826812744,3597.8400707244873,7057159168,7165968384,250,500,12144132.0,12144132,0,0,0
s3b-cell-ab68b728b70fa934dd78,fixedpred,32,256,64,70,local_state_vjp,250,74529.245884,74165.12049999999,76133.969,67110.3132353574,66758.15843045712,68629.97606396675,7057362432,7165968384,80000,160000,0.0,0,0,0,0
s3b-cell-ab68b728b70fa934dd78,fixedpred,32,256,64,70,optimizer_step,250,291.284228,286.8705,319.343,268.22059601545334,264.1189992427826,296.28100991249084,7063570944,7165968384,0,500,0.0,0,0,0,0
s3b-cell-ab68b728b70fa934dd78,fixedpred,32,256,64,70,parameter_vjp,250,10179.736267999999,10142.324499999999,10441.525,10132.11487197876,10097.327709197998,10386.736869812012,7063691264,7165968384,8000,500,4263936.0,4263936,0,0,0
s3b-cell-ab68b728b70fa934dd78,fixedpred,32,256,64,70,state_inference,250,212405.299772,209025.4425,256388.036,212330.68438720703,208982.87200927734,256360.4736328125,7057698304,7165968384,80000,500,12941312.0,12941312,2500,10,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,initial_forward,250,3507.414492,3487.666,3659.599,3462.4130535125732,3443.239450454712,3614.738941192627,7539575296,7623147520,250,500,12144132.0,12144132,0,0,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,local_state_vjp,250,151971.32925600003,151427.6375,155098.917,136805.34317064285,136199.309065938,139820.7891434431,7542739456,7623147520,155000,310000,0.0,0,0,0,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,optimizer_step,250,302.71220400000004,303.587,319.291,280.5369964838028,281.86850249767303,297.26898670196533,7547348992,7623147520,0,500,0.0,0,0,0,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,parameter_vjp,250,10199.370204,10156.301,10533.628,10127.477676391602,10106.983661651611,10444.51904296875,7547469312,7623147520,8000,500,4263936.0,4263936,0,0,0
s3b-cell-ae463c21b684b46c8f40,strict,32,256,64,70,state_inference,250,573493.82622,572464.2415,609926.639,573335.099609375,572281.005859375,609675.048828125,7540934144,7623147520,160000,500,237557840.0,237557840,5000,20,0
s3b-cell-15312f771427630917ed,fixedpred,32,256,64,71,initial_forward,250,3539.038724,3534.0535,3646.923,3493.55313205719,3485.6075048446655,3602.790117263794,7057159168,7165968384,250,500,12144132.0,12144132,0,0,0
s3b-cell-15312f771427630917ed,fixedpred,32,256,64,71,local_state_vjp,250,75433.064548,75037.31649999999,77123.747,67858.06770784408,67462.88356930017,69580.24491369724,7057362432,7165968384,80000,160000,0.0,0,0,0,0
s3b-cell-15312f771427630917ed,fixedpred,32,256,64,71,optimizer_step,250,303.06953999999996,307.0065,322.196,281.4810882806778,285.9230041503906,300.5180060863495,7063570944,7165968384,0,500,0.0,0,0,0,0
s3b-cell-15312f771427630917ed,fixedpred,32,256,64,71,parameter_vjp,250,10270.97328,10256.2945,10550.641,10219.33829498291,10202.137470245361,10480.693817138672,7063691264,7165968384,8000,500,4263936.0,4263936,0,0,0
s3b-cell-15312f771427630917ed,fixedpred,32,256,64,71,state_inference,250,214656.764748,211071.49599999998,258742.744,214512.43432617188,210888.70239257812,258716.30859375,7057698304,7165968384,80000,500,12941312.0,12941312,2500,10,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,initial_forward,250,3496.2774520000003,3475.6755000000003,3641.672,3451.376998901367,3431.5634965896606,3594.3069458007812,7539575296,7623147520,250,500,12144132.0,12144132,0,0,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,local_state_vjp,250,149436.643968,148723.81800000003,153338.648,134971.72662228346,134342.8311944008,138447.93492555618,7542739456,7623147520,155000,310000,0.0,0,0,0,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,optimizer_step,250,295.808832,297.087,315.172,272.9676923751831,274.7015058994293,291.49699211120605,7547348992,7623147520,0,500,0.0,0,0,0,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,parameter_vjp,250,10170.361632,10106.844000000001,10471.042,10120.455379486084,10057.4312210083,10428.36856842041,7547469312,7623147520,8000,500,4263936.0,4263936,0,0,0
s3b-cell-6aedae2f454d0b9f8b02,strict,32,256,64,71,state_inference,250,536103.050304,534147.335,566763.871,535946.7613525391,534073.6083984375,566734.9853515625,7540934144,7623147520,160000,500,237557840.0,237557840,5000,20,0
s3b-cell-7c78edd9ab46d4b737a1,fixedpred,32,256,64,72,initial_forward,250,3450.1812760000003,3429.719,3568.549,3406.445008277893,3386.436939239502,3520.4100608825684,7057159168,7165968384,250,500,12144132.0,12144132,0,0,0
s3b-cell-7c78edd9ab46d4b737a1,fixedpred,32,256,64,72,local_state_vjp,250,74139.576436,73708.36249999999,76760.457,66778.02054422349,66361.38607561588,69163.07426989079,7057362432,7165968384,80000,160000,0.0,0,0,0,0
s3b-cell-7c78edd9ab46d4b737a1,fixedpred,32,256,64,72,optimizer_step,250,296.861304,298.83,322.275,273.94097912311554,276.7914980649948,299.29599165916443,7063570944,7165968384,0,500,0.0,0,0,0,0
s3b-cell-7c78edd9ab46d4b737a1,fixedpred,32,256,64,72,parameter_vjp,250,10145.085563999999,10089.485,10459.58,10098.741794586182,10044.945240020752,10413.616180419922,7063691264,7165968384,8000,500,4263936.0,4263936,0,0,0
s3b-cell-7c78edd9ab46d4b737a1,fixedpred,32,256,64,72,state_inference,250,210796.48949200002,207105.51,256647.598,210695.34887695312,206946.90704345703,256618.43872070312,7057698304,7165968384,80000,500,12941312.0,12941312,2500,10,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,initial_forward,250,3535.912872,3513.107,3686.052,3490.419363975525,3468.371033668518,3642.780065536499,7539575296,7623147520,250,500,12144132.0,12144132,0,0,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,local_state_vjp,250,151823.585452,151072.347,156922.319,136554.0749033615,135802.9099404812,141497.95810878277,7542739456,7623147520,155000,310000,0.0,0,0,0,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,optimizer_step,250,309.33966399999997,308.126,323.477,285.5941729545593,284.97450053691864,299.7469902038574,7547348992,7623147520,0,500,0.0,0,0,0,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,parameter_vjp,250,10141.405060000001,10094.749,10538.301,10038.383079528809,10015.480995178223,10444.292068481445,7547469312,7623147520,8000,500,4263936.0,4263936,0,0,0
s3b-cell-57e2c7bf51b219c67647,strict,32,256,64,72,state_inference,250,572436.933596,570292.4305,609925.13,572259.5405273438,570068.7866210938,609894.6533203125,7540934144,7623147520,160000,500,237557840.0,237557840,5000,20,0
s3b-cell-15387b3b83396dc84bb6,fixedpred,32,256,256,70,initial_forward,250,3485.905552,3476.202,3583.198,3441.998752593994,3432.3354959487915,3539.6859645843506,9442132480,9879683072,250,500,24952836.0,24952836,0,0,0
s3b-cell-15387b3b83396dc84bb6,fixedpred,32,256,256,70,local_state_vjp,250,76018.033756,75651.36300000001,77777.299,68468.4932051897,68139.03192430735,70195.72402536869,9442945536,9879683072,80000,160000,0.0,0,0,0,0
s3b-cell-15387b3b83396dc84bb6,fixedpred,32,256,256,70,optimizer_step,250,297.284584,297.126,321.812,273.9994927048683,274.07950162887573,298.0639934539795,9441650688,9879683072,0,500,0.0,0,0,0,0
s3b-cell-15387b3b83396dc84bb6,fixedpred,32,256,256,70,parameter_vjp,250,10244.441267999999,10201.474999999999,10584.738,10195.86418914795,10149.162292480469,10539.671897888184,9442164224,9879683072,8000,500,17055744.0,17055744,0,0,0
s3b-cell-15387b3b83396dc84bb6,fixedpred,32,256,256,70,state_inference,250,215477.64913600002,211999.91100000002,263973.462,215367.52221679688,211900.0015258789,263812.92724609375,9444289024,9879683072,80000,500,25733120.0,25733120,2500,10,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,initial_forward,250,3519.410992,3513.1195,3633.813,3475.62592792511,3469.4719314575195,3590.5098915100098,11349282304,11634999296,250,500,24952836.0,24952836,0,0,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,local_state_vjp,250,151869.11040399998,151066.5855,155757.789,136897.31601929665,136131.71458989382,140180.79593777657,11361934336,11634999296,155000,310000,0.0,0,0,0,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,optimizer_step,250,297.973208,298.76250000000005,317.246,274.4926162958145,275.4274904727936,293.67899894714355,11354248192,11634999296,0,500,0.0,0,0,0,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,parameter_vjp,250,10256.815368000001,10195.712,10586.698,10194.21025466919,10134.453773498535,10543.983459472656,11354761728,11634999296,8000,500,17055744.0,17055744,0,0,0
s3b-cell-2479797f5bd4dfd8ba88,strict,32,256,256,70,state_inference,250,561072.4256119999,556594.685,598328.659,560955.7380371094,556451.2023925781,598101.5014648438,11354714624,11634999296,160000,500,477757520.0,477757520,5000,20,0
s3b-cell-257e8af1563a4a142ac8,fixedpred,32,256,256,71,initial_forward,250,3505.785984,3486.5295,3653.677,3461.8114223480225,3442.5909519195557,3606.8880558013916,9442132480,9879683072,250,500,24952836.0,24952836,0,0,0
s3b-cell-257e8af1563a4a142ac8,fixedpred,32,256,256,71,local_state_vjp,250,75001.913396,74537.356,77105.814,67441.57413192838,66948.37983697653,69439.33898210526,9442945536,9879683072,80000,160000,0.0,0,0,0,0
s3b-cell-257e8af1563a4a142ac8,fixedpred,32,256,256,71,optimizer_step,250,300.98030800000004,301.8845,325.344,277.80732822418213,280.3100049495697,301.9309937953949,9441650688,9879683072,0,500,0.0,0,0,0,0
s3b-cell-257e8af1563a4a142ac8,fixedpred,32,256,256,71,parameter_vjp,250,10178.152472,10152.52,10440.247,10129.300045013428,10106.7795753479,10384.081840515137,9442164224,9879683072,8000,500,17055744.0,17055744,0,0,0
s3b-cell-257e8af1563a4a142ac8,fixedpred,32,256,256,71,state_inference,250,214866.02388,210941.258,261724.845,214753.33935546875,210867.85888671875,261700.04272460938,9444289024,9879683072,80000,500,25733120.0,25733120,2500,10,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,initial_forward,250,3474.839608,3453.709,3606.541,3431.600464820862,3410.540461540222,3564.6519660949707,11349282304,11634999296,250,500,24952836.0,24952836,0,0,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,local_state_vjp,250,148067.180356,147257.2155,152133.555,133659.46280413866,132935.894921422,136864.4451647997,11361934336,11634999296,155000,310000,0.0,0,0,0,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,optimizer_step,250,296.3337,296.396,318.673,273.1698365211487,273.5709995031357,295.9020137786865,11354248192,11634999296,0,500,0.0,0,0,0,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,parameter_vjp,250,10008.017516,9964.715,10296.144,9960.782844543457,9914.53504562378,10247.982025146484,11354761728,11634999296,8000,500,17055744.0,17055744,0,0,0
s3b-cell-d094237feaca9cc0324a,strict,32,256,256,71,state_inference,250,527613.580592,523962.3925,566402.419,527494.1491699219,523836.85302734375,566123.9013671875,11354714624,11634999296,160000,500,477757520.0,477757520,5000,20,0
s3b-cell-936f47d4393d01da2670,fixedpred,32,256,256,72,initial_forward,250,3507.6814959999997,3494.1575000000003,3644.408,3464.3778686523438,3451.1160850524902,3597.522974014282,9442132480,9879683072,250,500,24952836.0,24952836,0,0,0
s3b-cell-936f47d4393d01da2670,fixedpred,32,256,256,72,local_state_vjp,250,75429.150632,75055.956,77868.625,67920.15602745861,67595.1079800725,70005.11685013771,9442945536,9879683072,80000,160000,0.0,0,0,0,0
s3b-cell-936f47d4393d01da2670,fixedpred,32,256,256,72,optimizer_step,250,297.949764,298.12,321.87,274.3906433582306,275.5974978208542,298.4130084514618,9441650688,9879683072,0,500,0.0,0,0,0,0
s3b-cell-936f47d4393d01da2670,fixedpred,32,256,256,72,parameter_vjp,250,10236.605364000001,10240.4535,10543.958,10189.489730834961,10191.78581237793,10482.340812683105,9442164224,9879683072,8000,500,17055744.0,17055744,0,0,0
s3b-cell-936f47d4393d01da2670,fixedpred,32,256,256,72,state_inference,250,214457.316964,211185.7025,256057.011,214343.23583984375,211075.10375976562,256031.58569335938,9444289024,9879683072,80000,500,25733120.0,25733120,2500,10,0
s3b-cell-a1da46f37329dbc581d8,strict,32,256,256,72,initial_forward,250,3506.367664,3484.801,3572.944,3463.7489643096924,3442.3834085464478,3529.6590328216553,11349282304,11634999296,250,500,24952836.0,24952836,0,0,0
s3b-cell-a1da46f37329dbc581d8,strict,32,256,256,72,local_state_vjp,250,148016.002828,147014.1085,152156.415,133673.01883375645,132699.50591027737,137446.5830028057,11361934336,11634999296,155000,310000,0.0,0,0,0,0
