source_git_commit,source_git_branch,experiment_image,torch2pc_commit,torch_version,torch_hip_version,device_name,dtype,cpu_thread_count,visible_rocm_devices,model_architecture,batch_size,benchmark_schema_id,observer_schema_id,key,phase,lane,arm,model_seed,batch_index,repeat_index,execution_order,reference_elapsed_ns,candidate_elapsed_ns,runtime_delta_ns,runtime_ratio,runtime_overhead_fraction,candidate_payload_bytes,candidate_observer_records,candidate_cleanup_complete,passed_structure
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:fixedpred:s0:b2:r2,measured,cpu,fixedpred,0,2,2,off_then_on,270186157,271888019,1701862,1.0062988497223415,0.006298849722341515,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:joint_vjp:s0:b2:r0,measured,cpu,joint_vjp,0,2,0,on_then_off,94442317,141271800,46829483,1.4958527542266884,0.4958527542266884,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:joint_vjp:s0:b2:r1,measured,cpu,joint_vjp,0,2,1,off_then_on,94088588,97649750,3561162,1.0378490322333247,0.0378490322333247,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:joint_vjp:s0:b2:r2,measured,cpu,joint_vjp,0,2,2,on_then_off,94535845,95148782,612937,1.0064836464940892,0.006483646494089168,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:fixedpred:s0:b3:r0,measured,cpu,fixedpred,0,3,0,on_then_off,270587487,331683139,61095652,1.225788903534922,0.2257889035349221,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:fixedpred:s0:b3:r1,measured,cpu,fixedpred,0,3,1,off_then_on,265389782,268159572,2769790,1.0104366866694212,0.010436686669421213,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:fixedpred:s0:b3:r2,measured,cpu,fixedpred,0,3,2,on_then_off,296298748,359687137,63388389,1.2139340426777638,0.21393404267776384,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:joint_vjp:s0:b3:r0,measured,cpu,joint_vjp,0,3,0,off_then_on,133799984,92851807,-40948177,0.6939597765572229,-0.30604022344277715,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:joint_vjp:s0:b3:r1,measured,cpu,joint_vjp,0,3,1,on_then_off,91768591,93248648,1480057,1.0161281434516085,0.016128143451608512,11046912,12,True,True
59dbcfa41a9c35cc8b72e75288aaa505459499d8,research/stage3b-a1-obs-oh0-observer-overhead,torch2pc-layerwise-thesis:0.1.0,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,cpu,torch.float64,1,,lenet_classic,256,stage3b-a1-obs-oh0-v1,stage3b-a1-obs-ni0-first-forward-io-v1,measured:cpu:joint_vjp:s0:b3:r2,measured,cpu,joint_vjp,0,3,2,off_then_on,90862357,92588059,1725702,1.018992485524011,0.018992485524010894,11046912,12,True,True
