cell_id,method,depth,width,batch_size,model_seed,region,host_time_median_us,device_time_median_us,host_time_share_of_region_sum,device_time_share_of_region_sum,host_time_to_composite_ratio,device_time_to_composite_ratio,peak_allocated_max_bytes,peak_reserved_max_bytes,vjp_calls_total,synchronization_points_total,saved_tensor_bytes_mean,saved_tensor_bytes_max,actual_inference_steps_total,non_finite_events_total
s3b-cell-8f3ef95fb88569385de3,strict,4,64,64,71,local_state_vjp,14281.7415,12793.9724624,0.18901937937,0.173178205066,0.226781645655,0.203110344452,535927296,538968064,15000,30000,0,0,0,0
s3b-cell-8f3ef95fb88569385de3,strict,4,64,64,71,optimizer_step,192.057,167.429000139,0.0025418815306,0.00226630577839,0.00304969828222,0.0026580143102,535537664,538968064,0,500,0,0,0,0
s3b-cell-8f3ef95fb88569385de3,strict,4,64,64,71,parameter_vjp,1385.8235,1338.76103163,0.0183414255108,0.0181213640369,0.0220056730419,0.0212534625247,535567360,538968064,1000,500,299008,299008,0,0
s3b-cell-8f3ef95fb88569385de3,strict,4,64,64,71,state_inference,58906.6935,58830.9803009,0.779632277066,0.796331522575,0.935387108921,0.933969547648,535415296,538968064,20000,500,2457680,2457680,5000,0
s3b-cell-d10b0791f9f5ba231ea9,strict,4,64,64,72,initial_forward,795.785,749.839007854,0.0105994123982,0.0102155981158,0.0126776212747,0.0119378133861,535496704,538968064,250,500,339972,339972,0,0
s3b-cell-d10b0791f9f5ba231ea9,strict,4,64,64,72,local_state_vjp,14185.182,12711.2130374,0.188938713297,0.173174031485,0.225983607517,0.202368891937,535927296,538968064,15000,30000,0,0,0,0
s3b-cell-d10b0791f9f5ba231ea9,strict,4,64,64,72,optimizer_step,192.4125,168.003998697,0.00256282719335,0.00228883975702,0.00306531639012,0.00267470798871,535537664,538968064,0,500,0,0,0,0
s3b-cell-d10b0791f9f5ba231ea9,strict,4,64,64,72,parameter_vjp,1394.4045,1345.86453438,0.0185726902937,0.0183356841369,0.0222142062927,0.0214268389428,535567360,538968064,1000,500,299008,299008,0,0
s3b-cell-d10b0791f9f5ba231ea9,strict,4,64,64,72,state_inference,58510.4345,58426.4602661,0.779326356818,0.795985846505,0.932127558582,0.930178574547,535415296,538968064,20000,500,2457680,2457680,5000,0
s3b-cell-ecc35ca43289347e025b,strict,4,64,256,70,initial_forward,790.4605,746.178984642,0.0107549640959,0.0103802266512,0.0128944189815,0.0121640660237,1199469568,1228931072,250,500,1253892,1253892,0,0
s3b-cell-ecc35ca43289347e025b,strict,4,64,256,70,local_state_vjp,14002.4515,12576.8765137,0.190516620549,0.174959133751,0.228415558285,0.205025817442,1201187328,1231028224,15000,30000,0,0,0,0
s3b-cell-ecc35ca43289347e025b,strict,4,64,256,70,optimizer_step,188.325,165.384501219,0.00256234007059,0.0023006927863,0.00307205920434,0.00269606627034,1198920704,1231028224,0,500,0,0,0,0
s3b-cell-ecc35ca43289347e025b,strict,4,64,256,70,parameter_vjp,1382.741,1338.80501986,0.0188135015083,0.0186243513071,0.0225560186713,0.0218249414546,1199097344,1231028224,1000,500,1196032,1196032,0,0
s3b-cell-ecc35ca43289347e025b,strict,4,64,256,70,state_inference,57133.292,57057.4073792,0.777352573776,0.793735595504,0.931989144102,0.930138860499,1199142400,1231028224,20000,500,7710800,7710800,5000,0
s3b-cell-2c37ed8014ece51ee602,strict,4,64,256,71,initial_forward,788.446,744.823515415,0.0107805473065,0.0104146985532,0.0129133747282,0.0121874761538,1199469568,1228931072,250,500,1253892,1253892,0,0
s3b-cell-2c37ed8014ece51ee602,strict,4,64,256,71,local_state_vjp,13902.227,12466.6084647,0.190087356444,0.17431776314,0.227694308562,0.203989925449,1201187328,1231028224,15000,30000,0,0,0,0
s3b-cell-2c37ed8014ece51ee602,strict,4,64,256,71,optimizer_step,187.899,165.028996766,0.00256917285183,0.00230756309151,0.00307745894844,0.00270035373634,1198920704,1231028224,0,500,0,0,0,0
s3b-cell-2c37ed8014ece51ee602,strict,4,64,256,71,parameter_vjp,1381.944,1337.43351698,0.0188955396652,0.0187010300105,0.0226338401431,0.021884297096,1199097344,1231028224,1000,500,1196032,1196032,0,0
s3b-cell-2c37ed8014ece51ee602,strict,4,64,256,71,state_inference,56875.474,56802.6752472,0.777667383733,0.794258945205,0.931521383339,0.92945675817,1199142400,1231028224,20000,500,7710800,7710800,5000,0
s3b-cell-4c5139507f5619102c27,strict,4,64,256,72,initial_forward,777.154,734.172999859,0.0109201949823,0.0105550793494,0.0131460605744,0.0124160794816,1199469568,1228931072,250,500,1253892,1253892,0,0
s3b-cell-4c5139507f5619102c27,strict,4,64,256,72,local_state_vjp,13753.594,12360.8549535,0.193258901308,0.177709892471,0.232650902961,0.209042497603,1201187328,1231028224,15000,30000,0,0,0,0
s3b-cell-4c5139507f5619102c27,strict,4,64,256,72,optimizer_step,182.879,160.884000361,0.00256972792801,0.00231300169058,0.00309351610078,0.00272081448947,1198920704,1231028224,0,500,0,0,0,0
s3b-cell-4c5139507f5619102c27,strict,4,64,256,72,parameter_vjp,1366.449,1323.58801365,0.0192006854669,0.0190289979509,0.0231143651398,0.0223840620419,1199097344,1231028224,1000,500,1196032,1196032,0,0
s3b-cell-4c5139507f5619102c27,strict,4,64,256,72,state_inference,55086.602,54976.8695831,0.774050490315,0.790393028538,0.931825361164,0.92974977631,1199142400,1231028224,20000,500,7710800,7710800,5000,0
s3b-cell-eaf59db10cec6857b475,strict,4,256,64,70,initial_forward,792.6335,748.237997293,0.0106366011851,0.0102686028265,0.0127109384782,0.0119950281906,1706718208,1749024768,250,500,1134084,1134084,0,0
s3b-cell-eaf59db10cec6857b475,strict,4,256,64,70,local_state_vjp,14017.856,12548.529014,0.188110070723,0.172212398953,0.224795072643,0.201165885477,1707787776,1749024768,15000,30000,0,0,0,0
s3b-cell-eaf59db10cec6857b475,strict,4,256,64,70,optimizer_step,197.3165,174.723997712,0.00264785290774,0.00239786183442,0.00316423402774,0.00280100621153,1708353536,1749024768,0,500,0,0,0,0
s3b-cell-eaf59db10cec6857b475,strict,4,256,64,70,parameter_vjp,1393.545,1350.5474925,0.0187004238384,0.0185345249093,0.0223473582198,0.0216506717166,1708473856,1749024768,1000,500,593920,593920,0,0
s3b-cell-eaf59db10cec6857b475,strict,4,256,64,70,state_inference,58118.083,58044.54422,0.779905051345,0.796586611477,0.932001205452,0.93051401659,1707472384,1749024768,20000,500,17356880,17356880,5000,0
s3b-cell-d674a6b4e22f9458c9be,strict,4,256,64,71,initial_forward,779.232,736.132502556,0.0108896014167,0.0105168562332,0.0131275912745,0.012390710761,1706718208,1749024768,250,500,1134084,1134084,0,0
s3b-cell-d674a6b4e22f9458c9be,strict,4,256,64,71,local_state_vjp,13929.9895,12534.8785073,0.194668639627,0.179081231577,0.234676205051,0.21098926276,1707787776,1749024768,15000,30000,0,0,0,0
s3b-cell-d674a6b4e22f9458c9be,strict,4,256,64,71,optimizer_step,186.1955,164.853997529,0.002602042499,0.00235520885908,0.0031368044705,0.00277485125855,1708353536,1749024768,0,500,0,0,0,0
s3b-cell-d674a6b4e22f9458c9be,strict,4,256,64,71,parameter_vjp,1378.0805,1336.73197031,0.0192583817979,0.019097401494,0.0232162918712,0.0225001058255,1708473856,1749024768,1000,500,593920,593920,0,0
s3b-cell-d674a6b4e22f9458c9be,strict,4,256,64,71,state_inference,55283.9425,55222.8927612,0.772581334659,0.788949301837,0.931359339946,0.929521369068,1707472384,1749024768,20000,500,17356880,17356880,5000,0
s3b-cell-f9edc873b624f8174590,strict,4,256,64,72,initial_forward,796.0845,752.177506685,0.0108687735782,0.0105043394072,0.0130423861803,0.0123162930367,1706718208,1749024768,250,500,1134084,1134084,0,0
s3b-cell-f9edc873b624f8174590,strict,4,256,64,72,local_state_vjp,13998.3735,12542.4015298,0.191116837516,0.175157647603,0.229337706088,0.205371592813,1707787776,1749024768,15000,30000,0,0,0,0
s3b-cell-f9edc873b624f8174590,strict,4,256,64,72,optimizer_step,191.9215,170.234002173,0.00262026371358,0.00237735869735,0.00314428219529,0.00278744290669,1708353536,1749024768,0,500,0,0,0,0
s3b-cell-f9edc873b624f8174590,strict,4,256,64,72,parameter_vjp,1391.3455,1349.5965004,0.0189957463166,0.0188474390379,0.0227946472029,0.0220985416773,1708473856,1749024768,1000,500,593920,593920,0,0
s3b-cell-f9edc873b624f8174590,strict,4,256,64,72,state_inference,56867.3835,56791.9502258,0.776398378876,0.793113215254,0.931667902927,0.929921853409,1707472384,1749024768,20000,500,17356880,17356880,5000,0
s3b-cell-295b9cf4775fa0b22341,strict,4,256,256,70,initial_forward,796.319,755.057990551,0.0109036133785,0.0105690356195,0.0131182934521,0.0124323340226,3558449152,3839885312,250,500,2932740,2932740,0,0
s3b-cell-295b9cf4775fa0b22341,strict,4,256,256,70,local_state_vjp,14015.2905,12599.1620049,0.191904637463,0.176358628968,0.230883218402,0.207450278534,3562722816,3841982464,15000,30000,0,0,0,0
s3b-cell-295b9cf4775fa0b22341,strict,4,256,256,70,optimizer_step,190.1075,169.758997858,0.00260305063719,0.00237622661774,0.00313176751081,0.00279515029456,3560969216,3841982464,0,500,0,0,0,0
s3b-cell-295b9cf4775fa0b22341,strict,4,256,256,70,parameter_vjp,1388.4745,1346.70203924,0.0190117140668,0.0188506604786,0.0228732655402,0.0221739916539,3561482752,3841982464,1000,500,2375680,2375680,0,0
s3b-cell-295b9cf4775fa0b22341,strict,4,256,256,70,state_inference,56642.387,56569.8947906,0.775576984455,0.791845448316,0.933107780288,0.931446109384,3561464320,3841982464,20000,500,37355600,37355600,5000,0
s3b-cell-be63b4e18c0172b3a9d9,strict,4,256,256,71,initial_forward,795.859,751.947492361,0.0105871728523,0.0102306430735,0.0126800990657,0.0119687763567,3558449152,3839885312,250,500,2932740,2932740,0,0
s3b-cell-be63b4e18c0172b3a9d9,strict,4,256,256,71,local_state_vjp,14239.9375,12777.2694901,0.1894313939,0.173841504806,0.226879155968,0.203376276308,3562722816,3841982464,15000,30000,0,0,0,0
s3b-cell-be63b4e18c0172b3a9d9,strict,4,256,256,71,optimizer_step,197.101,174.334004521,0.00262200007333,0.00237190627531,0.00314033039263,0.00277488086957,3560969216,3841982464,0,500,0,0,0,0
s3b-cell-be63b4e18c0172b3a9d9,strict,4,256,256,71,parameter_vjp,1387.522,1342.1459794,0.0184579620892,0.0182606054377,0.0221068259777,0.0213629877467,3561482752,3841982464,1000,500,2375680,2375680,0,0
s3b-cell-be63b4e18c0172b3a9d9,strict,4,256,256,71,state_inference,58551.5845,58453.836441,0.778901471085,0.795295340408,0.932878678149,0.930411900643,3561464320,3841982464,20000,500,37355600,37355600,5000,0
s3b-cell-63179122db9cdee93f07,strict,4,256,256,72,initial_forward,795.0015,752.908021212,0.0109197194659,0.0105667133183,0.0130947175037,0.0123941854687,3558449152,3839885312,250,500,2932740,2932740,0,0
s3b-cell-63179122db9cdee93f07,strict,4,256,256,72,local_state_vjp,13962.743,12567.9999888,0.19178484133,0.176386024753,0.229984692057,0.206891304706,3562722816,3841982464,15000,30000,0,0,0,0
s3b-cell-63179122db9cdee93f07,strict,4,256,256,72,optimizer_step,190.0525,169.17899996,0.00261046046303,0.00237434844855,0.00313041396574,0.00278498281842,3560969216,3841982464,0,500,0,0,0,0
s3b-cell-63179122db9cdee93f07,strict,4,256,256,72,parameter_vjp,1389.8765,1346.971035,0.0190906073414,0.0189041109591,0.0228930890477,0.0221735037461,3561482752,3841982464,1000,500,2375680,2375680,0,0
s3b-cell-63179122db9cdee93f07,strict,4,256,256,72,state_inference,56466.532,56415.7524109,0.775594371399,0.791768802521,0.930077848855,0.928702150912,3561464320,3841982464,20000,500,37355600,37355600,5000,0
s3b-cell-89c720c1076140957bec,strict,8,64,64,70,initial_forward,1139.5535,1095.52353621,0.00740470926106,0.00727994473911,0.00929898249998,0.00893963990831,606029312,608174080,250,500,536580,536580,0,0
s3b-cell-89c720c1076140957bec,strict,8,64,64,70,local_state_vjp,32769.2055,29528.0299932,0.212931151932,0.19621890311,0.267403214051,0.240953248942,606621184,608174080,35000,70000,0,0,0,0
s3b-cell-89c720c1076140957bec,strict,8,64,64,70,optimizer_step,197.1155,174.304500222,0.00128083759854,0.00115828376795,0.00160850156221,0.00142235142823,606382080,608174080,0,500,0,0,0,0
s3b-cell-89c720c1076140957bec,strict,8,64,64,70,parameter_vjp,2568.57,2524.06704426,0.0166903213115,0.0167728652035,0.020960040472,0.0205967738112,606411776,608174080,2000,500,430080,430080,0,0
s3b-cell-89c720c1076140957bec,strict,8,64,64,70,state_inference,117221.3345,117163.219452,0.761692979896,0.77857000318,0.956549331067,0.956069822129,606257664,608174080,40000,500,6389840,6389840,5000,0
s3b-cell-2877665c56f406f5c858,strict,8,64,64,71,initial_forward,1164.3775,1118.70896816,0.00686888348808,0.00674227513973,0.00850847938895,0.00817472853564,606029312,608174080,250,500,536580,536580,0,0
s3b-cell-2877665c56f406f5c858,strict,8,64,64,71,local_state_vjp,34196.3285,30765.7629997,0.201730621028,0.185420198578,0.249883526794,0.224814288498,606621184,608174080,35000,70000,0,0,0,0
s3b-cell-2877665c56f406f5c858,strict,8,64,64,71,optimizer_step,215.6065,191.886000335,0.00127190359464,0.00115646539586,0.00157550576284,0.0014021662534,606382080,608174080,0,500,0,0,0,0
s3b-cell-2877665c56f406f5c858,strict,8,64,64,71,parameter_vjp,2663.9395,2614.96901512,0.0157150838493,0.0157599885972,0.0194662592923,0.0191083315108,606411776,608174080,2000,500,430080,430080,0,0
s3b-cell-2877665c56f406f5c858,strict,8,64,64,71,state_inference,131274.561,131233.222961,0.77441350804,0.79092107229,0.959265269693,0.958958945621,606257664,608174080,40000,500,6389840,6389840,5000,0
s3b-cell-ceb0d61c38aee2a30063,strict,8,64,64,72,initial_forward,1164.9085,1119.57299709,0.00699677358534,0.00687212820608,0.0087125785366,0.00837236567571,606029312,608174080,250,500,536580,536580,0,0
s3b-cell-ceb0d61c38aee2a30063,strict,8,64,64,72,local_state_vjp,34342.85,30948.3535737,0.206272978286,0.189966222906,0.256856892877,0.231437283547,606621184,608174080,35000,70000,0,0,0,0
s3b-cell-ceb0d61c38aee2a30063,strict,8,64,64,72,optimizer_step,215.668,191.332004964,0.00129536368359,0.00117442817168,0.00161302315833,0.0014308147081,606382080,608174080,0,500,0,0,0,0
s3b-cell-ceb0d61c38aee2a30063,strict,8,64,64,72,parameter_vjp,2661.958,2609.81547832,0.0159884810006,0.0160194883298,0.0199093045816,0.0195166635739,606411776,608174080,2000,500,430080,430080,0,0
s3b-cell-ceb0d61c38aee2a30063,strict,8,64,64,72,state_inference,128106.8545,128045.959473,0.769446403445,0.785967732386,0.958136223496,0.957550422157,606257664,608174080,40000,500,6389840,6389840,5000,0
s3b-cell-df4b3f986e32adbed3f5,strict,8,64,256,70,initial_forward,1203.0565,1159.21849012,0.00708293236502,0.00697383235209,0.00878158484345,0.00846154024869,1339066880,1371537408,250,500,1843716,1843716,0,0
s3b-cell-df4b3f986e32adbed3f5,strict,8,64,256,70,local_state_vjp,34420.348,30932.4665517,0.202648002703,0.186089022739,0.251247723031,0.225786866711,1341429760,1371537408,35000,70000,0,0,0,0
s3b-cell-df4b3f986e32adbed3f5,strict,8,64,256,70,optimizer_step,221.3545,196.877993643,0.00130321306788,0.00118441357965,0.00161575397517,0.00143708117278,1339560960,1371537408,0,500,0,0,0,0
s3b-cell-df4b3f986e32adbed3f5,strict,8,64,256,70,parameter_vjp,2685.9505,2640.41900635,0.0158133934086,0.015884701328,0.0196058141916,0.019273339656,1339737600,1371537408,2000,500,1720320,1720320,0,0
s3b-cell-df4b3f986e32adbed3f5,strict,8,64,256,70,state_inference,131322.176,131295.043945,0.773152458455,0.789868030001,0.958572461368,0.958368338896,1339977216,1371537408,40000,500,19507280,19507280,5000,0
s3b-cell-059559950c5dc73cd542,strict,8,64,256,71,initial_forward,1173.808,1129.78899479,0.00689789237857,0.00678601468468,0.00853393443773,0.00821386072779,1339066880,1371537408,250,500,1843716,1843716,0,0
s3b-cell-059559950c5dc73cd542,strict,8,64,256,71,local_state_vjp,34235.224,30761.6000623,0.201183575771,0.184767837808,0.248900294662,0.223644857439,1341429760,1371537408,35000,70000,0,0,0,0
s3b-cell-059559950c5dc73cd542,strict,8,64,256,71,optimizer_step,213.967,190.018996596,0.00125737883757,0.00114133852181,0.0015556039402,0.00138148767679,1339560960,1371537408,0,500,0,0,0,0
s3b-cell-059559950c5dc73cd542,strict,8,64,256,71,parameter_vjp,2659.433,2613.49606514,0.0156281799255,0.0156978185822,0.0193348715152,0.0190007981939,1339737600,1371537408,2000,500,1720320,1720320,0,0
s3b-cell-059559950c5dc73cd542,strict,8,64,256,71,state_inference,131886.648,131792.945862,0.775032973088,0.791606990403,0.958855287444,0.95816909813,1339977216,1371537408,40000,500,19507280,19507280,5000,0
s3b-cell-de5cebbf64a3dc8a9a9a,strict,8,64,256,72,initial_forward,1173.887,1131.30402565,0.00719201434338,0.00707750491592,0.0089617384649,0.00863659417118,1339066880,1371537408,250,500,1843716,1843716,0,0
s3b-cell-de5cebbf64a3dc8a9a9a,strict,8,64,256,72,local_state_vjp,33760.273,30539.4545645,0.206837938961,0.191056634564,0.257734123582,0.233144114493,1341429760,1371537408,35000,70000,0,0,0,0
s3b-cell-de5cebbf64a3dc8a9a9a,strict,8,64,256,72,optimizer_step,204.771,181.069493294,0.00125456365826,0.00113278146268,0.0015632715476,0.0013823196019,1339560960,1371537408,0,500,0,0,0,0
s3b-cell-de5cebbf64a3dc8a9a9a,strict,8,64,256,72,parameter_vjp,2653.3325,2611.11605167,0.0162560837608,0.016335296501,0.0202561847311,0.0199337659558,1339737600,1371537408,2000,500,1720320,1720320,0,0
s3b-cell-de5cebbf64a3dc8a9a9a,strict,8,64,256,72,state_inference,125428.629,125382.091522,0.768459399277,0.784397782556,0.957552617168,0.957191184915,1339977216,1371537408,40000,500,19507280,19507280,5000,0
s3b-cell-093204359b826a93d0c9,strict,8,256,64,70,initial_forward,1164.467,1120.40150166,0.00729150391552,0.00716973802947,0.0091244805373,0.00877916489102,2539465216,2608857088,250,500,2706948,2706948,0,0
s3b-cell-093204359b826a93d0c9,strict,8,256,64,70,local_state_vjp,33629.0755,30329.1794807,0.210574052922,0.194084237841,0.263509266374,0.237651294894,2541187584,2608857088,35000,70000,0,0,0,0
s3b-cell-093204359b826a93d0c9,strict,8,256,64,70,optimizer_step,203.4995,181.79000169,0.00127424598641,0.00116332108318,0.00159457264749,0.00142445756992,2542495744,2608857088,0,500,0,0,0,0
s3b-cell-093204359b826a93d0c9,strict,8,256,64,70,parameter_vjp,2605.7255,2562.04843521,0.016316183873,0.0163952083893,0.0204178320298,0.0200755226035,2542616064,2608857088,2000,500,1118208,1118208,0,0
s3b-cell-093204359b826a93d0c9,strict,8,256,64,70,state_inference,122099.1285,122074.703217,0.764544013303,0.781187494657,0.956739110357,0.956544548518,2540824064,2608857088,40000,500,48814160,48814160,5000,0
s3b-cell-22ef3d7c9db487cbaf96,strict,8,256,64,71,initial_forward,1181.161,1136.25395298,0.00708695548296,0.00696847453826,0.00880997204513,0.00847497857228,2539465216,2608857088,250,500,2706948,2706948,0,0
s3b-cell-22ef3d7c9db487cbaf96,strict,8,256,64,71,local_state_vjp,34074.998,30638.3624673,0.204449684597,0.18790046731,0.254156528888,0.228522386848,2541187584,2608857088,35000,70000,0,0,0,0
s3b-cell-22ef3d7c9db487cbaf96,strict,8,256,64,71,optimizer_step,217.2805,195.075504482,0.00130368106534,0.00119636871885,0.00162063861823,0.00145500987356,2542495744,2608857088,0,500,0,0,0,0
s3b-cell-22ef3d7c9db487cbaf96,strict,8,256,64,71,parameter_vjp,2655.571,2609.31491852,0.0159334023548,0.0160025358102,0.0198072119498,0.0194620999687,2542616064,2608857088,2000,500,1118208,1118208,0,0
s3b-cell-22ef3d7c9db487cbaf96,strict,8,256,64,71,state_inference,128537.9035,128477.333069,0.7712262765,0.787932153623,0.958730720515,0.958274021337,2540824064,2608857088,40000,500,48814160,48814160,5000,0
s3b-cell-86cd3026ae79765129a8,strict,8,256,64,72,initial_forward,1173.2685,1129.54598665,0.00712057556139,0.00700278612061,0.00883044322733,0.00850131385789,2539465216,2608857088,250,500,2706948,2706948,0,0
s3b-cell-86cd3026ae79765129a8,strict,8,256,64,72,local_state_vjp,33376.237,30040.7370031,0.20256063937,0.186241957941,0.251201635406,0.226095915353,2541187584,2608857088,35000,70000,0,0,0,0
s3b-cell-86cd3026ae79765129a8,strict,8,256,64,72,optimizer_step,202.789,180.706001818,0.0012307280026,0.00112031337935,0.00152626338441,0.00136004948503,2542495744,2608857088,0,500,0,0,0,0
s3b-cell-86cd3026ae79765129a8,strict,8,256,64,72,parameter_vjp,2641.625,2599.86388683,0.0160320424671,0.0161182377321,0.0198818255075,0.0195673829582,2542616064,2608857088,2000,500,1118208,1118208,0,0
s3b-cell-86cd3026ae79765129a8,strict,8,256,64,72,state_inference,127377.6625,127348.659515,0.773056014598,0.789516704827,0.958690374059,0.958465557592,2540824064,2608857088,40000,500,48814160,48814160,5000,0
s3b-cell-79ae0a48fb524c64c1e5,strict,8,256,256,70,initial_forward,1161.858,1119.2125082,0.00687561007785,0.00676042994012,0.00847492837519,0.00816277299864,4669353472,4926210048,250,500,6078468,6078468,0,0
s3b-cell-79ae0a48fb524c64c1e5,strict,8,256,256,70,local_state_vjp,33289.4275,29993.3735132,0.196999222973,0.181170330762,0.242822714749,0.218751218073,4676238336,4926210048,35000,70000,0,0,0,0
s3b-cell-79ae0a48fb524c64c1e5,strict,8,256,256,70,optimizer_step,200.7095,178.141497076,0.00118775294478,0.0010760361429,0.00146403315786,0.00129924262963,4674294784,4926210048,0,500,0,0,0,0
s3b-cell-79ae0a48fb524c64c1e5,strict,8,256,256,70,parameter_vjp,2617.437,2575.59752464,0.0154893938978,0.0155574982335,0.0190923426973,0.0187846524011,4674808320,4926210048,2000,500,4472832,4472832,0,0
s3b-cell-79ae0a48fb524c64c1e5,strict,8,256,256,70,state_inference,131713.1,131687.12616,0.779448020107,0.795435704921,0.960753455735,0.960436118974,4674785792,4926210048,40000,500,100270160,100270160,5000,0
s3b-cell-c4b71a2b963d162682d1,strict,8,256,256,71,initial_forward,1163.177,1120.77850103,0.00715807965972,0.00704431135082,0.00891526175065,0.00859023533702,4669353472,4926210048,250,500,6078468,6078468,0,0
s3b-cell-c4b71a2b963d162682d1,strict,8,256,256,71,local_state_vjp,33440.2305,30178.8484901,0.205787970153,0.189679945482,0.256305281062,0.23130655209,4676238336,4926210048,35000,70000,0,0,0,0
s3b-cell-c4b71a2b963d162682d1,strict,8,256,256,71,optimizer_step,200.485,178.096503019,0.00123376545494,0.00111937123758,0.00153663307655,0.00136502517868,4674294784,4926210048,0,500,0,0,0,0
s3b-cell-c4b71a2b963d162682d1,strict,8,256,256,71,parameter_vjp,2629.172,2586.47561073,0.0161796722383,0.0162565033916,0.0201514959181,0.0198241081259,4674808320,4926210048,2000,500,4472832,4472832,0,0
s3b-cell-c4b71a2b963d162682d1,strict,8,256,256,71,state_inference,125065.4065,125039.855957,0.769640512494,0.785899868538,0.958573660672,0.958371157358,4674785792,4926210048,40000,500,100270160,100270160,5000,0
s3b-cell-d92c6a311e19e1536851,strict,8,256,256,72,initial_forward,1186.8785,1144.02502775,0.00710698964645,0.00699962757186,0.00881496782954,0.00849651449083,4669353472,4926210048,250,500,6078468,6078468,0,0
s3b-cell-d92c6a311e19e1536851,strict,8,256,256,72,local_state_vjp,33852.156,30471.1944833,0.202705603145,0.186435617997,0.251420567565,0.226305316055,4676238336,4926210048,35000,70000,0,0,0,0
s3b-cell-d92c6a311e19e1536851,strict,8,256,256,72,optimizer_step,202.153,180.191501975,0.00121048555349,0.00110248759847,0.00150139394356,0.00133825718015,4674294784,4926210048,0,500,0,0,0,0
s3b-cell-d92c6a311e19e1536851,strict,8,256,256,72,parameter_vjp,2665.218,2622.07794189,0.01595923823,0.0160429786171,0.0197946217146,0.0194738075557,4674808320,4926210048,2000,500,4472832,4472832,0,0
s3b-cell-d92c6a311e19e1536851,strict,8,256,256,72,state_inference,129095.1745,129023.353577,0.773017683426,0.789419288216,0.958792167999,0.958238470948,4674785792,4926210048,40000,500,100270160,100270160,5000,0
s3b-cell-5b3707ef790c24fc8ba0,strict,16,64,64,70,initial_forward,1905.0655,1860.10402441,0.00555894565822,0.00554463272948,0.00701973814329,0.00685379653951,747714048,750780416,250,500,929796,929796,0,0
s3b-cell-5b3707ef790c24fc8ba0,strict,16,64,64,70,local_state_vjp,72865.0935,65791.398406,0.212618986144,0.196112226054,0.268491490795,0.242417011526,747926016,750780416,75000,150000,0,0,0,0
s3b-cell-5b3707ef790c24fc8ba0,strict,16,64,64,70,optimizer_step,225.322,201.897002757,0.000657485400686,0.000601818347134,0.000830260921697,0.000743915910439,748070912,750780416,0,500,0,0,0,0
s3b-cell-5b3707ef790c24fc8ba0,strict,16,64,64,70,parameter_vjp,5123.4645,5067.7523613,0.0149501740162,0.0151060506502,0.0188788150205,0.0186727963281,748100608,750780416,4000,500,692224,692224,0,0
s3b-cell-5b3707ef790c24fc8ba0,strict,16,64,64,70,state_inference,262583.721,262557.159424,0.766214408781,0.782635272219,0.967561987822,0.967426190722,747942400,750780416,80000,500,14254160,14254160,5000,0
s3b-cell-3526641c00f635786d92,strict,16,64,64,71,initial_forward,1893.209,1849.93547201,0.00566337917574,0.0056536654497,0.00717628356903,0.00701223420177,747714048,750780416,250,500,929796,929796,0,0
s3b-cell-3526641c00f635786d92,strict,16,64,64,71,local_state_vjp,72046.2915,65105.2581295,0.215520561634,0.198970912256,0.273094316529,0.246783374165,747926016,750780416,75000,150000,0,0,0,0
s3b-cell-3526641c00f635786d92,strict,16,64,64,71,optimizer_step,227.762,204.442001879,0.000681331309869,0.000624803783688,0.000863340866355,0.000774943353185,748070912,750780416,0,500,0,0,0,0
s3b-cell-3526641c00f635786d92,strict,16,64,64,71,parameter_vjp,5054.928,5010.52165031,0.0151214017946,0.0153128655393,0.019160904448,0.0189925280187,748100608,750780416,4000,500,692224,692224,0,0
s3b-cell-3526641c00f635786d92,strict,16,64,64,71,state_inference,255067.452,255039.772034,0.763013326086,0.779437752971,0.966843261776,0.966735672311,747942400,750780416,80000,500,14254160,14254160,5000,0
s3b-cell-56eda47b625a0cc66420,strict,16,64,64,72,initial_forward,1937.6945,1893.00101995,0.00557257171439,0.00556028432607,0.00702138287291,0.00685941380926,747714048,750780416,250,500,929796,929796,0,0
s3b-cell-56eda47b625a0cc66420,strict,16,64,64,72,local_state_vjp,73236.1595,66112.8855199,0.210618211953,0.194192415763,0.265376774301,0.239564392794,747926016,750780416,75000,150000,0,0,0,0
s3b-cell-56eda47b625a0cc66420,strict,16,64,64,72,optimizer_step,228.639,205.437503755,0.00065753772032,0.000603428587769,0.000828490744376,0.000744416318503,748070912,750780416,0,500,0,0,0,0
s3b-cell-56eda47b625a0cc66420,strict,16,64,64,72,parameter_vjp,5126.1805,5081.74204826,0.0147422663672,0.0149265269074,0.0185751035399,0.0184140268354,748100608,750780416,4000,500,692224,692224,0,0
s3b-cell-56eda47b625a0cc66420,strict,16,64,64,72,state_inference,267191.302,267157.333374,0.768409412246,0.784717344415,0.968187932439,0.968062184052,747942400,750780416,80000,500,14254160,14254160,5000,0
s3b-cell-a433ce60d2636cdd48ce,strict,16,64,256,70,initial_forward,1933.8015,1891.17896557,0.00561835540214,0.00561289564581,0.00707063291351,0.00691474386625,1620736512,1652555776,250,500,3023364,3023364,0,0
s3b-cell-a433ce60d2636cdd48ce,strict,16,64,256,70,local_state_vjp,72171.98,65062.8129914,0.209684310265,0.193102179324,0.263885190502,0.237890065004,1621581312,1652555776,75000,150000,0,0,0,0
