pair_id,component,passed,finite,presence_match,reference_l2,candidate_l2,difference_l2,relative_l2,cosine,max_abs,zero_case
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_13/prediction_errors/layer_6,True,True,True,0.023284496776809535,0.023284496776809535,0.0,0.0,0.9999999999999998,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_13/state_corrections/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_13/state_corrections/layer_1,True,True,True,3.7374165126090427e-06,3.7374165126090427e-06,0.0,0.0,0.9999999999999921,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_13/state_corrections/layer_2,True,True,True,2.4390549499033757e-05,2.4390549499033757e-05,0.0,0.0,0.9999999999999929,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_13/state_corrections/layer_3,True,True,True,0.00010511223776359682,0.00010511223776359682,0.0,0.0,0.9999999999999983,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_13/state_corrections/layer_4,True,True,True,0.0004331642321866403,0.0004331642321866403,0.0,0.0,0.9999999999999983,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_13/state_corrections/layer_5,True,True,True,0.0011363661215080245,0.0011363661215080245,0.0,0.0,0.9999999999999989,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_13/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/beliefs/layer_1,True,True,True,285.7423908137235,285.7423908137235,0.0,0.0,1.0000000000000013,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/beliefs/layer_2,True,True,True,199.1925062976518,199.1925062976518,0.0,0.0,0.9999999999999752,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/beliefs/layer_3,True,True,True,199.1925053618137,199.1925053618137,0.0,0.0,0.9999999999999681,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/beliefs/layer_4,True,True,True,150.1114114939854,150.1114114939854,0.0,0.0,0.9999999999999855,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/beliefs/layer_5,True,True,True,121.21831841262562,121.21831841262562,0.0,0.0,0.9999999999999903,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/beliefs/layer_6,True,True,True,190.9580910568978,190.9580910568978,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/prediction_errors/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/prediction_errors/layer_1,True,True,True,1.1528420198783338e-05,1.1528420198783338e-05,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/prediction_errors/layer_2,True,True,True,0.00010972850069534111,0.00010972850069534111,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/prediction_errors/layer_3,True,True,True,0.0006549380150944614,0.0006549380150944614,0.0,0.0,0.9999999999999999,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/prediction_errors/layer_4,True,True,True,0.003578595577140062,0.003578595577140062,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/prediction_errors/layer_5,True,True,True,0.01344393683386532,0.01344393683386532,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/prediction_errors/layer_6,True,True,True,0.023282935177221055,0.023282935177221055,0.0,0.0,0.9999999999999996,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/state_corrections/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/state_corrections/layer_1,True,True,True,4.452512569667936e-06,4.452512569667936e-06,0.0,0.0,0.9999999999999962,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/state_corrections/layer_2,True,True,True,2.7343591733937043e-05,2.7343591733937043e-05,0.0,0.0,0.9999999999999927,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/state_corrections/layer_3,True,True,True,0.0001098457810017824,0.0001098457810017824,0.0,0.0,0.9999999999999936,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/state_corrections/layer_4,True,True,True,0.00043607521044134747,0.00043607521044134747,0.0,0.0,0.9999999999999982,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/state_corrections/layer_5,True,True,True,0.0011141490364884221,0.0011141490364884221,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_14/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/beliefs/layer_1,True,True,True,285.74239080791364,285.74239080791364,0.0,0.0,1.0000000000000018,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/beliefs/layer_2,True,True,True,199.19250626239264,199.19250626239264,0.0,0.0,0.9999999999999727,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/beliefs/layer_3,True,True,True,199.19250517287392,199.19250517287392,0.0,0.0,0.9999999999999727,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/beliefs/layer_4,True,True,True,150.11140981291385,150.11140981291385,0.0,0.0,0.9999999999999859,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/beliefs/layer_5,True,True,True,121.21830931463246,121.21830931463246,0.0,0.0,0.9999999999999907,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/beliefs/layer_6,True,True,True,190.9580910568978,190.9580910568978,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/prediction_errors/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/prediction_errors/layer_1,True,True,True,1.5713005839893748e-05,1.5713005839893748e-05,0.0,0.0,0.9999999999999998,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/prediction_errors/layer_2,True,True,True,0.00013307372391243902,0.00013307372391243902,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/prediction_errors/layer_3,True,True,True,0.0007366534032561612,0.0007366534032561612,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/prediction_errors/layer_4,True,True,True,0.003885795052034244,0.003885795052034244,0.0,0.0,0.9999999999999999,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/prediction_errors/layer_5,True,True,True,0.014002996283525242,0.014002996283525242,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/prediction_errors/layer_6,True,True,True,0.023281405858351593,0.023281405858351593,0.0,0.0,0.9999999999999996,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/state_corrections/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/state_corrections/layer_1,True,True,True,5.1943731100558075e-06,5.1943731100558075e-06,0.0,0.0,0.9999999999999916,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/state_corrections/layer_2,True,True,True,3.0282699433000232e-05,3.0282699433000232e-05,0.0,0.0,0.9999999999999808,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/state_corrections/layer_3,True,True,True,0.00011426371656576538,0.00011426371656576538,0.0,0.0,0.9999999999999973,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/state_corrections/layer_4,True,True,True,0.00043828282012933116,0.00043828282012933116,0.0,0.0,0.9999999999999998,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/state_corrections/layer_5,True,True,True,0.0010934949521015772,0.0010934949521015772,0.0,0.0,0.9999999999999989,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_15/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/beliefs/layer_1,True,True,True,285.74239080958716,285.74239080958716,0.0,0.0,0.9999999999999962,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/beliefs/layer_2,True,True,True,199.1925062214574,199.1925062214574,0.0,0.0,0.999999999999973,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/beliefs/layer_3,True,True,True,199.1925049532811,199.1925049532811,0.0,0.0,0.9999999999999729,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/beliefs/layer_4,True,True,True,150.11140808517564,150.11140808517564,0.0,0.0,0.9999999999999855,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/beliefs/layer_5,True,True,True,121.21830045123234,121.21830045123234,0.0,0.0,0.9999999999999891,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/beliefs/layer_6,True,True,True,190.9580910568978,190.9580910568978,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/prediction_errors/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/prediction_errors/layer_1,True,True,True,2.0685920182740104e-05,2.0685920182740104e-05,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/prediction_errors/layer_2,True,True,True,0.000158680064674551,0.000158680064674551,0.0,0.0,0.9999999999999999,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/prediction_errors/layer_3,True,True,True,0.0008198858834900388,0.0008198858834900388,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/prediction_errors/layer_4,True,True,True,0.004189937181988971,0.004189937181988971,0.0,0.0,0.9999999999999998,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/prediction_errors/layer_5,True,True,True,0.014533450948925226,0.014533450948925226,0.0,0.0,0.9999999999999999,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/prediction_errors/layer_6,True,True,True,0.023279910733540646,0.023279910733540646,0.0,0.0,0.9999999999999988,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/state_corrections/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/state_corrections/layer_1,True,True,True,5.9779707172041914e-06,5.9779707172041914e-06,0.0,0.0,0.9999999999999897,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/state_corrections/layer_2,True,True,True,3.318731411926787e-05,3.318731411926787e-05,0.0,0.0,0.9999999999999791,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/state_corrections/layer_3,True,True,True,0.00011830235819731662,0.00011830235819731662,0.0,0.0,0.999999999999994,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/state_corrections/layer_4,True,True,True,0.0004398992074460135,0.0004398992074460135,0.0,0.0,0.9999999999999994,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/state_corrections/layer_5,True,True,True,0.0010742806286636796,0.0010742806286636796,0.0,0.0,0.9999999999999994,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_16/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/beliefs/layer_1,True,True,True,285.74239081413634,285.74239081413634,0.0,0.0,0.9999999999999977,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/beliefs/layer_2,True,True,True,199.19250618068955,199.19250618068955,0.0,0.0,0.9999999999999705,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/beliefs/layer_3,True,True,True,199.19250473817922,199.19250473817922,0.0,0.0,0.9999999999999735,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/beliefs/layer_4,True,True,True,150.11140633858696,150.11140633858696,0.0,0.0,0.9999999999999866,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/beliefs/layer_5,True,True,True,121.21829178869595,121.21829178869595,0.0,0.0,0.9999999999999916,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/beliefs/layer_6,True,True,True,190.9580910568978,190.9580910568978,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/prediction_errors/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/prediction_errors/layer_1,True,True,True,2.6480287731857075e-05,2.6480287731857075e-05,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/prediction_errors/layer_2,True,True,True,0.00018637826235939832,0.00018637826235939832,0.0,0.0,0.9999999999999998,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/prediction_errors/layer_3,True,True,True,0.0009042316451553156,0.0009042316451553156,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/prediction_errors/layer_4,True,True,True,0.004490626595405489,0.004490626595405489,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/prediction_errors/layer_5,True,True,True,0.015037406918866743,0.015037406918866743,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/prediction_errors/layer_6,True,True,True,0.023278446022913516,0.023278446022913516,0.0,0.0,0.9999999999999996,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/state_corrections/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/state_corrections/layer_1,True,True,True,6.780898893411809e-06,6.780898893411809e-06,0.0,0.0,0.9999999999999947,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/state_corrections/layer_2,True,True,True,3.604730309561592e-05,3.604730309561592e-05,0.0,0.0,0.9999999999999812,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/state_corrections/layer_3,True,True,True,0.0001221462146684454,0.0001221462146684454,0.0,0.0,0.9999999999999967,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/state_corrections/layer_4,True,True,True,0.0004410367758196944,0.0004410367758196944,0.0,0.0,0.9999999999999987,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/state_corrections/layer_5,True,True,True,0.0010563621476487556,0.0010563621476487556,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_17/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/beliefs/layer_1,True,True,True,285.74239082111524,285.74239082111524,0.0,0.0,0.9999999999999976,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/beliefs/layer_2,True,True,True,199.19250612130298,199.19250612130298,0.0,0.0,0.9999999999999699,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/beliefs/layer_3,True,True,True,199.19250452715357,199.19250452715357,0.0,0.0,0.9999999999999745,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/beliefs/layer_4,True,True,True,150.11140456025262,150.11140456025262,0.0,0.0,0.9999999999999858,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/beliefs/layer_5,True,True,True,121.21828336264782,121.21828336264782,0.0,0.0,0.9999999999999897,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/beliefs/layer_6,True,True,True,190.9580910568978,190.9580910568978,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/prediction_errors/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/prediction_errors/layer_1,True,True,True,3.3105299953218956e-05,3.3105299953218956e-05,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/prediction_errors/layer_2,True,True,True,0.00021626070800317434,0.00021626070800317434,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/prediction_errors/layer_3,True,True,True,0.0009895072131372404,0.0009895072131372404,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/prediction_errors/layer_4,True,True,True,0.004787905621446183,0.004787905621446183,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/prediction_errors/layer_5,True,True,True,0.015516387883726116,0.015516387883726116,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/prediction_errors/layer_6,True,True,True,0.02327700987681122,0.02327700987681122,0.0,0.0,0.9999999999999996,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/state_corrections/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/state_corrections/layer_1,True,True,True,7.606899233357192e-06,7.606899233357192e-06,0.0,0.0,0.9999999999999918,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/state_corrections/layer_2,True,True,True,3.885030601167342e-05,3.885030601167342e-05,0.0,0.0,0.9999999999999829,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/state_corrections/layer_3,True,True,True,0.0001257328751179256,0.0001257328751179256,0.0,0.0,0.9999999999999939,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/state_corrections/layer_4,True,True,True,0.0004418319882372311,0.0004418319882372311,0.0,0.0,0.9999999999999996,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/state_corrections/layer_5,True,True,True,0.0010396152227899777,0.0010396152227899777,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_18/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/beliefs/layer_1,True,True,True,285.74239081581925,285.74239081581925,0.0,0.0,0.9999999999999977,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/beliefs/layer_2,True,True,True,199.1925060681354,199.1925060681354,0.0,0.0,0.9999999999999745,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/beliefs/layer_3,True,True,True,199.19250429916056,199.19250429916056,0.0,0.0,0.9999999999999758,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/beliefs/layer_4,True,True,True,150.11140275262213,150.11140275262213,0.0,0.0,0.9999999999999877,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/beliefs/layer_5,True,True,True,121.21827514140601,121.21827514140601,0.0,0.0,0.9999999999999907,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/beliefs/layer_6,True,True,True,190.9580910568978,190.9580910568978,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/prediction_errors/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/prediction_errors/layer_1,True,True,True,4.059985660756106e-05,4.059985660756106e-05,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/prediction_errors/layer_2,True,True,True,0.0002481619953367415,0.0002481619953367415,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/prediction_errors/layer_3,True,True,True,0.001075579249166044,0.001075579249166044,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/prediction_errors/layer_4,True,True,True,0.0050811468484361485,0.0050811468484361485,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/prediction_errors/layer_5,True,True,True,0.01597196706397438,0.01597196706397438,0.0,0.0,0.9999999999999998,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/prediction_errors/layer_6,True,True,True,0.023275602384257334,0.023275602384257334,0.0,0.0,0.9999999999999996,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/state_corrections/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/state_corrections/layer_1,True,True,True,8.455430423778513e-06,8.455430423778513e-06,0.0,0.0,0.9999999999999841,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/state_corrections/layer_2,True,True,True,4.159707730011119e-05,4.159707730011119e-05,0.0,0.0,0.9999999999999898,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/state_corrections/layer_3,True,True,True,0.00012908692824512943,0.00012908692824512943,0.0,0.0,0.9999999999999937,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/state_corrections/layer_4,True,True,True,0.0004422807946554067,0.0004422807946554067,0.0,0.0,0.9999999999999987,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/state_corrections/layer_5,True,True,True,0.001023971493972842,0.001023971493972842,0.0,0.0,0.9999999999999994,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_19/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_1,True,True,True,285.74239084611577,285.74239084611577,0.0,0.0,1.0000000000000195,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_2,True,True,True,199.1925065552754,199.1925065552754,0.0,0.0,0.9999999999999696,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_3,True,True,True,199.19250653576728,199.19250653576728,0.0,0.0,0.9999999999999697,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_4,True,True,True,150.11142646987722,150.11142646987722,0.0,0.0,0.9999999999999877,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_5,True,True,True,121.21845318107557,121.21845318107557,0.0,0.0,0.9999999999999897,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_6,True,True,True,190.9580910568978,190.9580910568978,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_3,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_4,True,True,True,0.00012630628607098392,0.00012630628607098392,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_5,True,True,True,0.0031828976124903367,0.0031828976124903367,0.0,0.0,1.0,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_6,True,True,True,0.023304771507372868,0.023304771507372868,0.0,0.0,1.0000000000000004,0.0,both_active
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_0,True,True,True,,,,,,,both_missing
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__strict__seed-2__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
