run_id,experiment_id,status,stage,dataset,model,method,eta,inference_steps,model_seed,split_seed,config_sha256,git_commit,torch2pc_commit,run_directory,started_utc,finished_utc,test_evaluated,notes,best_epoch,epochs_completed,model_parameter_count,best_validation_metric,primary_metric,total_training_time_sec,mean_epoch_time_sec,median_epoch_time_sec,runtime_device,runtime_device_name,torch_version,hip_version,split_files,split_sha256,test_loss,test_accuracy,test_macro_f1,peak_gpu_memory_allocated_bytes,peak_gpu_memory_reserved_bytes,environment_lock_sha256
20260713T132028Z-9123ecab,final_stage_2-mnist-strict-s7-e056f635b4-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,strict,0.05,20,7,42,e056f635b4414eb336ae81744cc66e15bf02220c30d3f1ba70ce358ddc7837b1,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s7-e056f635b4-6d66b0a6-0ffe23c9/20260713T132028Z-9123ecab,2026-07-13T13:20:28Z,2026-07-13T13:22:07Z,True,,10,10,61706,0.9818027298295314,macro_f1,93.53744768400065,9.353744768400066,8.533422269501898,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.04998053083047271,0.9846,0.9845444481244096,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132211Z-23fe8396,final_stage_2-mnist-bp-s7-7fe14a3fb7-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,bp,,,7,42,7fe14a3fb769b5731f48058aa9f8bfb7c62656310adb8477a62a1d82d4180e49,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s7-7fe14a3fb7-6d66b0a6-0ffe23c9/20260713T132211Z-23fe8396,2026-07-13T13:22:11Z,2026-07-13T13:22:42Z,True,,10,10,61706,0.9830043750386075,macro_f1,25.193414663997828,2.5193414663997826,1.6973335459988448,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.05037820022702217,0.9843,0.9842220913170305,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132246Z-76b0b242,final_stage_2-mnist-strict-s8-75cd4971fb-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,strict,0.05,20,8,42,75cd4971fb0714658222d78a7d930b99fcd1032cf94ca2aa97146ff646d78e0c,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s8-75cd4971fb-6d66b0a6-0ffe23c9/20260713T132246Z-76b0b242,2026-07-13T13:22:46Z,2026-07-13T13:24:25Z,True,,10,10,61706,0.9818051492973211,macro_f1,93.77663023698551,9.37766302369855,8.558681600501586,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.05167692957855761,0.9843,0.9842089062237832,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132430Z-726325f4,final_stage_2-mnist-exact-s8-9179fbd25e-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,exact,0.1,20,8,42,9179fbd25eef17096df1485ec08bbc7bf1824c5c9d2f75fcac9d85668308767d,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s8-9179fbd25e-6d66b0a6-0ffe23c9/20260713T132430Z-726325f4,2026-07-13T13:24:30Z,2026-07-13T13:25:00Z,True,,10,10,61706,0.9827786972200144,macro_f1,25.28422432698426,2.528422432698426,1.719837031498173,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.048264377477020025,0.9845,0.9843981527237077,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132505Z-8815d777,final_stage_2-mnist-fixedpred-s8-f8843b6d11-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,8,42,f8843b6d117673df0d7611641debdd0b7bc7832eb6065929d5e204b9e4f5bebd,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s8-f8843b6d11-6d66b0a6-0ffe23c9/20260713T132505Z-8815d777,2026-07-13T13:25:05Z,2026-07-13T13:25:57Z,True,,10,10,61706,0.9817565203016324,macro_f1,46.59146920598869,4.659146920598869,3.8134791304983082,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.04740256020892412,0.985,0.9849081533197659,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132601Z-0bf5ff4c,final_stage_2-mnist-bp-s8-9b4f3052a7-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,bp,,,8,42,9b4f3052a73b4317f96cf28a81d1c739a88ac2729c8201eacd0d8251d8433ec5,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s8-9b4f3052a7-6d66b0a6-0ffe23c9/20260713T132601Z-0bf5ff4c,2026-07-13T13:26:01Z,2026-07-13T13:26:32Z,True,,10,10,61706,0.9827786972200144,macro_f1,25.28885747703316,2.528885747703316,1.7196466420064098,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.048264377477020025,0.9845,0.9843981527237077,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132636Z-7c2716f4,final_stage_2-mnist-bp-s9-1fcddabe75-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,bp,,,9,42,1fcddabe755eccbedc7a3aa480717e486b36ef0c26e880b7ccdff33a1acd6861,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-bp-s9-1fcddabe75-6d66b0a6-0ffe23c9/20260713T132636Z-7c2716f4,2026-07-13T13:26:36Z,2026-07-13T13:27:07Z,True,,10,10,61706,0.9826778749436198,macro_f1,25.26484217502002,2.526484217502002,1.7163920120001421,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.05217979711666703,0.9838,0.9837274627679967,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132711Z-2c25e274,final_stage_2-mnist-exact-s9-a4d62217c6-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,exact,0.1,20,9,42,a4d62217c643f6cda02a8d0072526e0ac453f9999072e96bc406a7cc836603d6,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-exact-s9-a4d62217c6-6d66b0a6-0ffe23c9/20260713T132711Z-2c25e274,2026-07-13T13:27:11Z,2026-07-13T13:27:42Z,True,,10,10,61706,0.9826778749436198,macro_f1,25.433911165979225,2.5433911165979226,1.727087979503267,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.05217979711666703,0.9838,0.9837274627679967,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132746Z-665dc771,final_stage_2-mnist-fixedpred-s9-7810ef1412-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,fixedpred,0.1,10,9,42,7810ef1412e92d465b5d2f4e6317c12da0571fb33f6ec0f820f378caac406de8,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-fixedpred-s9-7810ef1412-6d66b0a6-0ffe23c9/20260713T132746Z-665dc771,2026-07-13T13:27:46Z,2026-07-13T13:28:38Z,True,,10,10,61706,0.9825540810137919,macro_f1,46.71784727102204,4.671784727102204,3.832672733500658,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.05183548065256327,0.9839,0.9837963010737166,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T132843Z-8bacdd80,final_stage_2-mnist-strict-s9-76bf382893-6d66b0a6-0ffe23c9,completed,final_stage_2,MNIST,lenet_classic,strict,0.05,20,9,42,76bf3828930a99cca611338afa620db21c3846a11ec1f942d2470b7f141eb8f6,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-mnist-strict-s9-76bf382893-6d66b0a6-0ffe23c9/20260713T132843Z-8bacdd80,2026-07-13T13:28:43Z,2026-07-13T13:30:22Z,True,,10,10,61706,0.9829009172621163,macro_f1,94.36420957201335,9.436420957201335,8.61789445499744,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/MNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/MNIST_test_seed1042_subsetall.npz']","{'MNIST_train-validation_seed42_subsetall_val0p15.npz': '50c9a4b3a27560980abb042bbae0e3b9d6df75732f5698d984ea7ae2c9aa4314', 'MNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.048216121779754754,0.9848,0.9847133640591442,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133027Z-19fac746,final_stage_2-fashionmnist-bp-s0-bd621d5a3e-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,0,42,bd621d5a3e152022bbd173a198a94b0cccd6f5125561bdaf49717ea67164233c,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s0-bd621d5a3e-6d66b0a6-0ffe23c9/20260713T133027Z-19fac746,2026-07-13T13:30:27Z,2026-07-13T13:30:58Z,True,,10,10,61706,0.888345212520959,macro_f1,25.691965453966986,2.5691965453966987,1.7189631439905497,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34031708858013154,0.8738,0.8745241432543246,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133102Z-0716dd9e,final_stage_2-fashionmnist-strict-s0-440c5bb620-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,0,42,440c5bb6203314fd155169cc4a81328d95f4085d0a4bbc4a1375be8190ab5439,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s0-440c5bb620-6d66b0a6-0ffe23c9/20260713T133102Z-0716dd9e,2026-07-13T13:31:02Z,2026-07-13T13:32:42Z,True,,10,10,61706,0.8874593974804927,macro_f1,94.07987100900209,9.40798710090021,8.591705451501184,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34677859112024306,0.8746,0.874848011497737,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133246Z-bce23f30,final_stage_2-fashionmnist-exact-s0-6a67350186-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,0,42,6a673501869a1a0c3ad442be36c0fc475dc750f497e9d292daaeaa858b74137b,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s0-6a67350186-6d66b0a6-0ffe23c9/20260713T133246Z-bce23f30,2026-07-13T13:32:46Z,2026-07-13T13:33:17Z,True,,10,10,61706,0.888345212520959,macro_f1,25.633436697011348,2.5633436697011347,1.744582821505901,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34031708858013154,0.8738,0.8745241432543246,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133321Z-af8ff1d0,final_stage_2-fashionmnist-fixedpred-s0-cc4260b8f9-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,0,42,cc4260b8f9827df4e1f59769af826d26eb4d31c9767e55bd78998080002eb75f,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s0-cc4260b8f9-6d66b0a6-0ffe23c9/20260713T133321Z-af8ff1d0,2026-07-13T13:33:21Z,2026-07-13T13:34:14Z,True,,10,10,61706,0.8904427916709017,macro_f1,47.485155931994086,4.748515593199409,3.911105126491748,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3421983617424965,0.8737,0.8745827343440112,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133419Z-c51449cf,final_stage_2-fashionmnist-strict-s1-753fa7d1a8-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,strict,0.05,20,1,42,753fa7d1a81c014df6ebe46f1a7c572194deaf93206af2a843d609e515b64c34,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-strict-s1-753fa7d1a8-6d66b0a6-0ffe23c9/20260713T133419Z-c51449cf,2026-07-13T13:34:19Z,2026-07-13T13:35:58Z,True,,10,10,61706,0.8814781175917336,macro_f1,93.5577082009986,9.35577082009986,8.514541840995662,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3629103452682495,0.8689,0.8692297737731829,156148736,167772160,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133602Z-0c9b5d41,final_stage_2-fashionmnist-fixedpred-s1-9e4fba919a-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,1,42,9e4fba919a326de32581a49f6bd755e29b358ff91f7b183f2b7b063c533fd21d,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s1-9e4fba919a-6d66b0a6-0ffe23c9/20260713T133602Z-0c9b5d41,2026-07-13T13:36:02Z,2026-07-13T13:36:54Z,True,,10,10,61706,0.8883204573433952,macro_f1,46.75595694502408,4.675595694502408,3.8444715200021164,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.3516185397863388,0.8717,0.8727044057828321,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133659Z-aec7e682,final_stage_2-fashionmnist-bp-s1-77cbcc4b70-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,bp,,,1,42,77cbcc4b70ec1e4a194b395444473a571bfc5503064b849fe3ae1b930d9c27c9,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-bp-s1-77cbcc4b70-6d66b0a6-0ffe23c9/20260713T133659Z-aec7e682,2026-07-13T13:36:59Z,2026-07-13T13:37:30Z,True,,10,10,61706,0.8845129024365495,macro_f1,25.44603935199848,2.5446039351998477,1.7279551415049355,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.35230863642692567,0.8698,0.8706011483907435,129994240,138412032,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133734Z-05778172,final_stage_2-fashionmnist-exact-s1-7d26b84afa-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,exact,0.1,20,1,42,7d26b84afaddfd35a7826a6a30f8f97d6ec637782bc190d3e58329956434d3b9,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-exact-s1-7d26b84afa-6d66b0a6-0ffe23c9/20260713T133734Z-05778172,2026-07-13T13:37:34Z,2026-07-13T13:38:05Z,True,,10,10,61706,0.8845129024365495,macro_f1,25.262019419984426,2.5262019419984427,1.7169664749962976,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.35230863642692567,0.8698,0.8706011483907435,133660160,140509184,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
20260713T133809Z-5fd68024,final_stage_2-fashionmnist-fixedpred-s2-304d49bc6c-6d66b0a6-0ffe23c9,completed,final_stage_2,FashionMNIST,lenet_classic,fixedpred,0.1,10,2,42,304d49bc6cad14cf7dbc356d388067d4fce44e44bbc7d9256937c137366d53ca,6d66b0a6f82c30c4fb8eca6247383ca13e0636a2,b20d9142e4bdbf57b3ec8bf9f9c4472372ec8db4,results/stage-2/runs/final_stage_2-fashionmnist-fixedpred-s2-304d49bc6c-6d66b0a6-0ffe23c9/20260713T133809Z-5fd68024,2026-07-13T13:38:09Z,2026-07-13T13:39:01Z,True,,10,10,61706,0.8867996428023837,macro_f1,47.00466121597856,4.700466121597856,3.860300606000237,cuda,AMD Radeon RX 7700 XT,2.9.1+rocm7.2.1.gitff65f5bc,7.2.53211-e1a6bc5663,"['results/splits/FashionMNIST_train-validation_seed42_subsetall_val0p15.npz', 'results/splits/FashionMNIST_test_seed1042_subsetall.npz']","{'FashionMNIST_train-validation_seed42_subsetall_val0p15.npz': '8d1ab9c4ceb5401c3b4c6ca441d02377fffd5800d6ebbdbdc985b496438eabf6', 'FashionMNIST_test_seed1042_subsetall.npz': '091612244d2c0528aac2991272e7e19e7d72141172298e7240f4ee6015b6194d'}",0.34582836139202117,0.8698,0.8704913747740273,163132416,195035136,0ffe23c915ee47a38d1aaa3d2eb5b8175ca8e63be25840380b19fc6bdd2b045b
