candidate_id,method,model_seed,metric,configuration_count,intercept_log2,beta_log2_depth,beta_log2_width,beta_log2_batch_size,multiplier_per_depth_doubling,multiplier_per_width_doubling,multiplier_per_batch_doubling,r_squared,maximum_absolute_log2_residual
isolated_layer_vjp,fixedpred,70,state_vjp_calls_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,70,graph_span_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,70,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,71,device_time_ratio_to_baseline,16,0.5471641417201243,0.022123533129185864,0.001010016435413704,0.010880770797737527,1.0154530469796195,1.00070033516476,1.0075704879334513,0.7064198082165654,0.029972333534176054
isolated_layer_vjp,fixedpred,71,peak_allocated_ratio_to_baseline,16,-0.0017157594405684173,0.0001701286868956529,0.00035381785085997284,-0.0002711233702228004,1.0001179311729882,1.000245277921467,0.9998120892577818,0.895993460257839,0.00033868657945282745
isolated_layer_vjp,fixedpred,71,peak_reserved_ratio_to_baseline,16,0.0039032934371289276,-0.00191371243718708,-0.0003032892575891284,0.0006638487350218928,0.9986743950112907,0.9997897980017444,1.0004602507618934,0.4425198530949793,0.005801229646385622
isolated_layer_vjp,fixedpred,71,saved_tensor_bytes_ratio_to_baseline,16,2.6714128842916645,-0.04299808591855986,0.057802952716626825,-0.09926958461939184,0.9706357575501263,1.040879421781418,0.9335054920823734,0.9538372578359193,0.07132905026360437
isolated_layer_vjp,fixedpred,71,state_vjp_calls_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,71,graph_span_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,71,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,72,device_time_ratio_to_baseline,16,0.5689247260266826,0.026087809808921354,-0.003006374663369848,0.00876344510252077,1.0182471736164969,0.9979183096074826,1.0060928435847767,0.6494558086969923,0.048486370437929915
isolated_layer_vjp,fixedpred,72,peak_allocated_ratio_to_baseline,16,-0.0017157594405684162,0.00017012868689565358,0.0003538178508599726,-0.0002711233702228008,1.0001179311729882,1.000245277921467,0.9998120892577818,0.895993460257839,0.0003386865794528281
isolated_layer_vjp,fixedpred,72,peak_reserved_ratio_to_baseline,16,0.0038600324539704634,-0.001642509617508803,-0.0005052539735915114,0.0007396828301754741,0.9988621469358615,0.9996498459509816,1.0005128405260046,0.4126524360226823,0.005490240281954464
isolated_layer_vjp,fixedpred,72,saved_tensor_bytes_ratio_to_baseline,16,2.6714128842916693,-0.04299808591855999,0.05780295271662633,-0.09926958461939175,0.9706357575501262,1.0408794217814177,0.9335054920823734,0.9538372578359195,0.07132905026360303
isolated_layer_vjp,fixedpred,72,state_vjp_calls_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,72,graph_span_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,fixedpred,72,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,strict,70,device_time_ratio_to_baseline,16,0.277497425448599,0.03619927102158,0.0005602370416328863,-0.0026372114591598113,1.0254088618316621,1.000388402134437,0.9981736940425364,0.8984737229986449,0.03061158291956856
isolated_layer_vjp,strict,70,peak_allocated_ratio_to_baseline,16,0.15013577124528418,0.15713689983553122,0.009956961699689147,-0.17681198330807346,1.1150720248266612,1.0069255111311528,0.8846557190188105,0.8841113593799149,0.23638622146415178
isolated_layer_vjp,strict,70,peak_reserved_ratio_to_baseline,16,0.05007112079467733,0.15106044202230642,0.01879797838538027,-0.16582235639778506,1.110385352489857,1.0131150230071349,0.8914202525338747,0.8884517764067839,0.22157218492983144
isolated_layer_vjp,strict,70,saved_tensor_bytes_ratio_to_baseline,16,0.23045013190805455,-0.046456841601264495,-0.009110005142353134,0.009057987941888328,0.9683115166326669,0.9937053206472524,1.0062982700171341,0.8551903818097473,0.03624755660206361
isolated_layer_vjp,strict,70,state_vjp_calls_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,strict,70,graph_span_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,strict,70,dependency_radius_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,strict,71,device_time_ratio_to_baseline,16,0.35217190931948894,0.018553582381719242,-0.0016528035164979082,-0.002969561627753709,1.0129434134258202,0.9988550198930212,0.9979437736660224,0.5721882752898202,0.03304940471786427
isolated_layer_vjp,strict,71,peak_allocated_ratio_to_baseline,16,0.15286588288190725,0.15769108673933804,0.010229459447037154,-0.1778175650868194,1.115500443168556,1.0071157182369106,0.8840393145204687,0.883063654190793,0.24022470690839037
isolated_layer_vjp,strict,71,peak_reserved_ratio_to_baseline,16,0.049773072267826936,0.15147196013832157,0.01903878556309587,-0.16624522704325542,1.1107021268957153,1.013284141028842,0.8911590052104407,0.8878469302685636,0.2238936426880609
isolated_layer_vjp,strict,71,saved_tensor_bytes_ratio_to_baseline,16,0.23045013190805463,-0.04645684160126455,-0.00911000514235312,0.009057987941888314,0.9683115166326669,0.9937053206472524,1.0062982700171341,0.8551903818097473,0.036247556602063635
isolated_layer_vjp,strict,71,state_vjp_calls_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
isolated_layer_vjp,strict,71,graph_span_ratio_to_baseline,16,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
