block_id,candidate_id,method,depth,width,batch_size,model_seed,device_time_ratio_to_baseline,host_time_ratio_to_baseline,peak_allocated_ratio_to_baseline,peak_reserved_ratio_to_baseline,saved_tensor_bytes_ratio_to_baseline,state_vjp_calls_ratio_to_baseline,graph_span_ratio_to_baseline,dependency_radius_ratio_to_baseline,device_time_reduction,device_speedup,peak_allocated_growth,peak_reserved_growth,candidate_observer_cost_ms,baseline_observer_cost_ms,fallback_validation_status
s3b-block-ba173cd73d0e1c5d29f5,composite_vjp,strict,4,64,256,71,1.0756147114032433,1.0756586565313935,0.5562524508586781,0.5648464163822525,1.1340376925896225,0.3333333333333333,3.0,1.0,-0.07561471140324327,0.9297009323119088,-0.44374754914132186,-0.4351535836177475,14.144852638244629,39.85538673400879,not_applicable_before_ex_if0
s3b-block-bee85bf94778cac8d0dd,isolated_layer_vjp,strict,4,256,64,70,1.2594341781403358,1.2592800849331987,0.7164528186145533,0.7254196642685852,1.0794094425724567,1.0,1.0,1.0,-0.25943417814033576,0.7940073545380412,-0.28354718138544666,-0.2745803357314148,37.381529808044434,36.87151908874512,not_applicable_before_ex_if0
s3b-block-bee85bf94778cac8d0dd,composite_vjp,strict,4,256,64,70,1.111047243661328,1.110904934919163,0.7164528186145533,0.7254196642685852,1.0794094425724567,0.3333333333333333,3.0,1.0,-0.1110472436613279,0.9000517356081236,-0.28354718138544666,-0.2745803357314148,14.512121200561523,36.87151908874512,not_applicable_before_ex_if0
s3b-block-c7dd1b63aab3be279169,isolated_layer_vjp,fixedpred,32,64,64,71,1.6284993710125517,1.6285739037582891,0.9997724895772145,0.9976798143851509,4.551101602052503,1.0,1.0,1.0,-0.6284993710125517,0.614062257437797,-0.00022751042278545963,-0.002320185614849146,172.4233055114746,159.26061248779297,not_applicable_before_ex_if0
s3b-block-c7dd1b63aab3be279169,composite_vjp,fixedpred,32,64,64,71,1.0705948258679503,1.0706143667322512,1.0013799624636457,0.9976798143851509,4.551101602052503,0.03125,32.0,1.0,-0.0705948258679503,0.93406018396295,0.0013799624636456898,-0.002320185614849146,14.522144317626953,159.26061248779297,not_applicable_before_ex_if0
s3b-block-cbb29f5f2dc9cf1bd0d0,isolated_layer_vjp,strict,4,256,256,70,1.2490716638423929,1.249690013372529,0.4643173760143598,0.4844517184942717,1.1276879206413273,1.0,1.0,1.0,-0.24907166384239288,0.8005945767145186,-0.5356826239856403,-0.5155482815057283,37.23985481262207,38.240599632263184,not_applicable_before_ex_if0
s3b-block-cbb29f5f2dc9cf1bd0d0,composite_vjp,strict,4,256,256,70,1.1232426026944016,1.1237939920397844,0.4628057499182398,0.4828150572831424,1.1276879206413273,0.3333333333333333,3.0,1.0,-0.12324260269440157,0.8902796222305219,-0.5371942500817601,-0.5171849427168576,14.589293479919434,38.240599632263184,not_applicable_before_ex_if0
s3b-block-ceea80bf2a91e34a5d19,isolated_layer_vjp,fixedpred,4,256,256,71,1.5859386979983388,1.5862585113386416,0.9995058725860725,1.0045197740112994,4.70419813058752,1.0,1.0,1.0,-0.5859386979983388,0.630541395617706,-0.0004941274139275142,0.004519774011299438,23.458370685577393,21.48021936416626,not_applicable_before_ex_if0
s3b-block-ceea80bf2a91e34a5d19,composite_vjp,fixedpred,4,256,256,71,1.201212316187031,1.2013563246796783,1.0035668655830299,1.006779661016949,4.70419813058752,0.25,4.0,1.0,-0.20121231618703095,0.8324922967608819,0.0035668655830298768,0.006779661016949046,8.708754539489746,21.48021936416626,not_applicable_before_ex_if0
s3b-block-cef43a3b51b07d739d90,isolated_layer_vjp,strict,4,64,256,72,1.2611191153464434,1.2610931074029392,0.5582383955587444,0.5665529010238908,1.1340376925896225,1.0,1.0,1.0,-0.2611191153464434,0.7929465090419227,-0.44176160444125556,-0.4334470989761092,37.49752616882324,37.709909439086914,not_applicable_before_ex_if0
s3b-block-cef43a3b51b07d739d90,composite_vjp,strict,4,64,256,72,1.0944953166401685,1.0944360464379705,0.5562524508586781,0.5648464163822525,1.1340376925896225,0.3333333333333333,3.0,1.0,-0.09449531664016853,0.9136631146762273,-0.44374754914132186,-0.4351535836177475,14.57163143157959,37.709909439086914,not_applicable_before_ex_if0
s3b-block-d21540cc9c7bae2324da,isolated_layer_vjp,fixedpred,4,64,64,71,1.5539045343934752,1.5540000622825796,0.999492905142606,1.0,5.101599632033526,1.0,1.0,1.0,-0.5539045343934752,0.6435401775761747,-0.0005070948573939749,0.0,22.888322830200195,22.04140329360962,not_applicable_before_ex_if0
s3b-block-d21540cc9c7bae2324da,composite_vjp,fixedpred,4,64,64,71,1.2112227642690747,1.2112812779553512,1.0020692535742524,1.0,5.101599632033526,0.25,4.0,1.0,-0.21122276426907471,0.825611959665785,0.002069253574252361,0.0,8.461260318756104,22.04140329360962,not_applicable_before_ex_if0
s3b-block-d5ff53aa5589df11a40e,isolated_layer_vjp,strict,4,256,256,71,1.2662549130307408,1.2663838319083633,0.46243371945673173,0.4833606110201855,1.1276879206413273,1.0,1.0,1.0,-0.2662549130307408,0.7897304008136339,-0.5375662805432683,-0.5166393889798144,36.593262672424316,36.7832727432251,not_applicable_before_ex_if0
s3b-block-d5ff53aa5589df11a40e,composite_vjp,strict,4,256,256,71,1.118107648540761,1.1182188037274683,0.46349256429349683,0.48226950354609927,1.1276879206413273,0.3333333333333333,3.0,1.0,-0.11810764854076106,0.8943682670493284,-0.5365074357065032,-0.5177304964539007,14.623810768127441,36.7832727432251,not_applicable_before_ex_if0
s3b-block-db597d2061c77097a989,isolated_layer_vjp,strict,4,64,256,70,1.2478359300393538,1.2475231502411135,0.5582383955587444,0.5665529010238908,1.1340376925896225,1.0,1.0,1.0,-0.24783593003935378,0.8013874067309974,-0.44176160444125556,-0.4334470989761092,35.992154121398926,37.45395851135254,not_applicable_before_ex_if0
s3b-block-db597d2061c77097a989,composite_vjp,strict,4,64,256,70,1.0660442162301567,1.0657791178441667,0.5562524508586781,0.5648464163822525,1.1340376925896225,0.3333333333333333,3.0,1.0,-0.06604421623015666,0.9380473950098352,-0.44374754914132186,-0.4351535836177475,14.294095993041992,37.45395851135254,not_applicable_before_ex_if0
s3b-block-ddc92b0625b483a884e3,isolated_layer_vjp,strict,8,256,64,72,1.295366815319619,1.2954352651517311,0.8093362359577255,0.8146067415730337,1.0287906476596314,1.0,1.0,1.0,-0.29536681531961895,0.7719821043533989,-0.19066376404227448,-0.1853932584269663,84.14913558959961,87.72602272033691,not_applicable_before_ex_if0
s3b-block-ddc92b0625b483a884e3,composite_vjp,strict,8,256,64,72,0.9529507899808785,0.9529224715964513,0.8093362359577255,0.8146067415730337,1.0287906476596314,0.14285714285714285,7.0,1.0,0.047049210019121546,1.0493721297193799,-0.19066376404227448,-0.1853932584269663,16.173297882080078,87.72602272033691,not_applicable_before_ex_if0
s3b-block-def205922958b1e906ca,isolated_layer_vjp,strict,4,256,64,72,1.2681138900429516,1.2681822553106368,0.7186163574966096,0.7269461077844311,1.0794094425724567,1.0,1.0,1.0,-0.2681138900429516,0.7885727045905392,-0.28138364250339043,-0.27305389221556886,35.725050926208496,37.46767807006836,not_applicable_before_ex_if0
s3b-block-def205922958b1e906ca,composite_vjp,strict,4,256,64,72,1.0787763429055883,1.0788192940592394,0.7164528186145533,0.7245508982035929,1.0794094425724567,0.3333333333333333,3.0,1.0,-0.07877634290558833,0.9269762046381076,-0.28354718138544666,-0.27544910179640714,14.193144798278809,37.46767807006836,not_applicable_before_ex_if0
s3b-block-dfee844b8bfb62c631e6,isolated_layer_vjp,fixedpred,32,64,256,70,1.6415098108401258,1.641527810623619,0.9995061269185399,1.0012484394506866,4.165651119513914,1.0,1.0,1.0,-0.6415098108401258,0.6091952624323331,-0.0004938730814600945,0.0012484394506866447,175.15179824829102,159.49208068847656,not_applicable_before_ex_if0
s3b-block-dfee844b8bfb62c631e6,composite_vjp,fixedpred,32,64,256,70,1.0846269790343273,1.0846116775173804,1.0029955828215515,1.0012484394506866,4.165651119513914,0.03125,32.0,1.0,-0.08462697903432725,0.9219759597814237,0.0029955828215515456,0.0012484394506866447,13.279308319091797,159.49208068847656,not_applicable_before_ex_if0
s3b-block-e38893f5f5eb3e81b23e,isolated_layer_vjp,strict,8,256,256,72,1.304676031026689,1.3047506418308237,0.5899824016680416,0.6142735768903993,1.0491572661107333,1.0,1.0,1.0,-0.30467603102668894,0.7664738036254639,-0.4100175983319584,-0.3857264231096007,82.78229141235352,81.33089065551758,not_applicable_before_ex_if0
s3b-block-e38893f5f5eb3e81b23e,composite_vjp,strict,8,256,256,72,0.9939379455511128,0.9940062223837577,0.5907166461787225,0.6083262531860663,1.0491572661107333,0.14285714285714285,7.0,1.0,0.006062054448887189,1.0060990270831505,-0.40928335382127745,-0.39167374681393374,15.853317260742188,81.33089065551758,not_applicable_before_ex_if0
s3b-block-e41d3dd827629f1e6d6b,isolated_layer_vjp,strict,16,256,64,70,1.343001642568771,1.3430631094228278,0.884843364051197,0.8897058823529411,1.0126558917221122,1.0,1.0,1.0,-0.34300164256877097,0.7446007274326867,-0.11515663594880299,-0.11029411764705888,182.10816955566406,157.40685653686523,not_applicable_before_ex_if0
s3b-block-e41d3dd827629f1e6d6b,composite_vjp,strict,16,256,64,70,0.961912158912491,0.9619420810994648,0.884843364051197,0.8892156862745098,1.0126558917221122,0.06666666666666667,15.0,1.0,0.038087841087508956,1.0395959659461733,-0.11515663594880299,-0.11078431372549025,18.89470672607422,157.40685653686523,not_applicable_before_ex_if0
s3b-block-e83ff808cf35f32b4a81,isolated_layer_vjp,strict,8,64,64,71,1.3222672406937395,1.3222882133753577,0.7776599259566753,0.7793103448275862,1.0515027526677088,1.0,1.0,1.0,-0.32226724069373947,0.7562767716118725,-0.22234007404332468,-0.2206896551724138,86.7667350769043,78.7211971282959,not_applicable_before_ex_if0
s3b-block-e83ff808cf35f32b4a81,composite_vjp,strict,8,64,64,71,0.9864746253133351,0.9864842202962835,0.7777920856666017,0.7793103448275862,1.0515027526677088,0.14285714285714285,7.0,1.0,0.013525374686664926,1.0137108186461146,-0.22220791433339826,-0.2206896551724138,15.927528381347656,78.7211971282959,not_applicable_before_ex_if0
s3b-block-ee492da3396fc3e93481,isolated_layer_vjp,strict,32,64,256,71,1.3606687700410207,1.3606798095061037,0.755684613955031,0.7599620493358634,1.0135467428076794,1.0,1.0,1.0,-0.3606687700410207,0.7349327198638156,-0.24431538604496905,-0.24003795066413658,342.2690734863281,368.1902542114258,not_applicable_before_ex_if0
s3b-block-ee492da3396fc3e93481,composite_vjp,strict,32,64,256,71,0.9238619736487601,0.9238552494364443,0.7575284698845894,0.7599620493358634,1.0135467428076794,0.03225806451612903,31.0,1.0,0.0761380263512399,1.0824127721704309,-0.24247153011541056,-0.24003795066413658,22.861900329589844,368.1902542114258,not_applicable_before_ex_if0
s3b-block-ee8ffa90a0acd26c78a2,isolated_layer_vjp,fixedpred,32,64,64,70,1.6543336379951386,1.6543648640514501,0.9997724895772145,0.9976798143851509,4.551101602052503,1.0,1.0,1.0,-0.6543336379951386,0.604472989627343,-0.00022751042278545963,-0.002320185614849146,173.2532501220703,159.14364624023438,not_applicable_before_ex_if0
s3b-block-ee8ffa90a0acd26c78a2,composite_vjp,fixedpred,32,64,64,70,1.0531205733501245,1.0531160189993025,1.0013799624636457,0.9976798143851509,4.551101602052503,0.03125,32.0,1.0,-0.053120573350124545,0.9495588874679938,0.0013799624636456898,-0.002320185614849146,14.339977264404297,159.14364624023438,not_applicable_before_ex_if0
s3b-block-f12599dd5aadc8a26bd9,isolated_layer_vjp,strict,16,64,64,72,1.33488447960983,1.3348926448186673,0.8196935075427703,0.8212290502793296,1.0238646828141278,1.0,1.0,1.0,-0.33488447960983003,0.749128494094326,-0.18030649245722974,-0.17877094972067042,183.2221221923828,174.2386932373047,not_applicable_before_ex_if0
s3b-block-f12599dd5aadc8a26bd9,composite_vjp,strict,16,64,64,72,0.9647732851917035,0.964738013905479,0.8201469394036409,0.8212290502793296,1.0238646828141278,0.06666666666666667,15.0,1.0,0.03522671480829653,1.036512945941799,-0.17985306059635908,-0.17877094972067042,19.999832153320312,174.2386932373047,not_applicable_before_ex_if0
s3b-block-f17b38a3987bce4706d1,isolated_layer_vjp,strict,16,256,256,71,1.2822374899580335,1.2822462400044425,0.7221344082980021,0.7383805904706227,1.0220432171165115,1.0,1.0,1.0,-0.28223748995803355,0.7798867275614668,-0.27786559170199787,-0.26161940952937734,176.02301788330078,183.3301239013672,not_applicable_before_ex_if0
s3b-block-f17b38a3987bce4706d1,composite_vjp,strict,16,256,256,71,0.9386219134414603,0.9386159941815214,0.7232425854873956,0.7304881613563285,1.0220432171165115,0.06666666666666667,15.0,1.0,0.06137808655853971,1.065391704241697,-0.2767574145126044,-0.26951183864367145,19.1192626953125,183.3301239013672,not_applicable_before_ex_if0
s3b-block-f26a55b670864e625c9c,isolated_layer_vjp,fixedpred,16,64,64,72,1.6694383179922534,1.669513205716182,0.9996676820361632,1.0,4.685549153149532,1.0,1.0,1.0,-0.6694383179922534,0.5990038620909625,-0.00033231796383681456,0.0,87.37110328674316,80.5417366027832,not_applicable_before_ex_if0
s3b-block-f26a55b670864e625c9c,composite_vjp,fixedpred,16,64,64,72,1.1085433791625223,1.1084509341944166,1.0011585089721664,1.0,4.685549153149532,0.0625,16.0,1.0,-0.10854337916252232,0.9020846804889816,0.0011585089721664055,0.0,10.982807159423828,80.5417366027832,not_applicable_before_ex_if0
s3b-block-fbc757a5037e1e104d06,isolated_layer_vjp,fixedpred,8,64,256,71,1.632331145424852,1.632352104833701,0.9989927596672555,1.0025062656641603,4.25765119611366,1.0,1.0,1.0,-0.6323311454248519,0.6126207925412872,-0.0010072403327444635,0.0025062656641603454,44.3343563079834,41.66775417327881,not_applicable_before_ex_if0
s3b-block-fbc757a5037e1e104d06,composite_vjp,fixedpred,8,64,256,71,1.1515968471896234,1.1516151423873155,1.0022123767510156,1.0075187969924813,4.25765119611366,0.125,8.0,1.0,-0.1515968471896234,0.8683594457907878,0.002212376751015599,0.007518796992481258,8.872567176818848,41.66775417327881,not_applicable_before_ex_if0
